"release","SIY","SCF","ADCS"
"0","","0.10483870967741936","3.25"
"1","","0.10483870967741936","3.25"
"2","","0.08858858858858859","3.189189189189189"
"3","","0.08367071524966262","3.1794871794871793"
"4","","0.08076923076923077","3.15"
"5","","0.07865853658536585","3.1463414634146343"
"6","","0.07865853658536585","3.1463414634146343"
"7","","0.07475083056478406","3.13953488372093"
"8","","0.07241014799154334","3.1136363636363638"
"9","","0.07241014799154334","3.1136363636363638"
"10","","0.07241014799154334","3.1136363636363638"
"11","","0.07241014799154334","3.1136363636363638"
"12","","0.06908212560386473","3.108695652173913"
"13","","0.06908212560386473","3.108695652173913"
"14","","0.06753006475485661","3.106382978723404"
"15","","0.06604609929078015","3.1041666666666665"
"16","","0.06604609929078015","3.1041666666666665"
"17","","0.0611764705882353","3.0588235294117645"
"18","","0.05995475113122172","3.0576923076923075"
"19","","0.05995475113122172","3.0576923076923075"
"20","","0.05584415584415584","3.0714285714285716"
