"release","SIY","SCF","ADCS"
"0","","0.13157894736842105","2.3684210526315788"
"1","","0.13157894736842105","2.3684210526315788"
"2","","0.13157894736842105","2.3684210526315788"
"3","","0.12631578947368421","2.4"
"4","","0.12631578947368421","2.4"
"5","","0.12631578947368421","2.4"
"6","","0.12631578947368421","2.4"
"7","","0.12631578947368421","2.4"
"8","","0.11264822134387352","2.4782608695652173"
"9","","0.11264822134387352","2.4782608695652173"
"10","","0.1068840579710145","2.4583333333333335"
"11","","0.1068840579710145","2.4583333333333335"
"12","","0.1068840579710145","2.4583333333333335"
"13","","0.09692307692307692","2.423076923076923"
"14","","0.09692307692307692","2.423076923076923"
"15","","0.09259259259259259","2.4074074074074074"
"16","","0.09259259259259259","2.4074074074074074"
"17","","0.08862433862433862","2.392857142857143"
"18","","0.08620689655172414","2.413793103448276"
"19","","0.08620689655172414","2.413793103448276"
"20","","0.08172043010752689","2.4516129032258065"
