"release","SIY","SCF","ADCS"
"0","","0.15263157894736842","2.9"
"1","","0.15263157894736842","2.9"
"2","","0.15263157894736842","2.9"
"3","","0.15263157894736842","2.9"
"4","","0.14523809523809525","2.9047619047619047"
"5","","0.13438735177865613","2.9565217391304346"
"6","","0.13438735177865613","2.9565217391304346"
"7","","0.13043478260869565","3.0"
"8","","0.13043478260869565","3.0"
"9","","0.13043478260869565","3.0"
"10","","0.12307692307692308","3.076923076923077"
"11","","0.12307692307692308","3.076923076923077"
"12","","0.1164021164021164","3.142857142857143"
"13","","0.11330049261083744","3.1724137931034484"
"14","","0.11330049261083744","3.1724137931034484"
"15","","0.1103448275862069","3.2"
"16","","0.1103448275862069","3.2"
"17","","0.10752688172043011","3.225806451612903"
"18","","0.10383064516129033","3.21875"
"19","","0.10383064516129033","3.21875"
"20","","0.09411764705882353","3.2"
