"release","SIY","SCF","ADCS"
"0","","0.22083333333333333","3.3125"
"1","","0.22083333333333333","3.3125"
"2","","0.22083333333333333","3.3125"
"3","","0.22083333333333333","3.3125"
"4","","0.22083333333333333","3.3125"
"5","","0.19852941176470587","3.176470588235294"
"6","","0.19852941176470587","3.176470588235294"
"7","","0.19852941176470587","3.176470588235294"
"8","","0.19852941176470587","3.176470588235294"
"9","","0.19852941176470587","3.176470588235294"
"10","","0.19852941176470587","3.176470588235294"
"11","","0.19852941176470587","3.176470588235294"
"12","","0.19852941176470587","3.176470588235294"
"13","","0.19852941176470587","3.176470588235294"
"14","","0.19852941176470587","3.176470588235294"
"15","","0.19852941176470587","3.176470588235294"
"16","","0.19852941176470587","3.176470588235294"
"17","","0.19852941176470587","3.176470588235294"
"18","","0.19852941176470587","3.176470588235294"
"19","","0.19852941176470587","3.176470588235294"
"20","","0.19852941176470587","3.176470588235294"
