"release","SIY","SCF","ADCS"
"0","","0.14285714285714285","1.8571428571428572"
"1","","0.14285714285714285","1.8571428571428572"
"2","","0.14285714285714285","1.8571428571428572"
"3","","0.14285714285714285","1.8571428571428572"
"4","","0.14285714285714285","1.8571428571428572"
"5","","0.13333333333333333","1.8666666666666667"
"6","","0.13333333333333333","1.8666666666666667"
"7","","0.13333333333333333","1.8666666666666667"
"8","","0.13333333333333333","1.8666666666666667"
"9","","0.125","1.875"
"10","","0.125","1.875"
"11","","0.125","1.875"
"12","","0.125","1.875"
"13","","0.11764705882352941","1.8823529411764706"
"14","","0.11764705882352941","1.8823529411764706"
"15","","0.11764705882352941","1.8823529411764706"
"16","","0.11764705882352941","1.8823529411764706"
"17","","0.1111111111111111","1.8888888888888888"
"18","","0.1111111111111111","1.8888888888888888"
"19","","0.1111111111111111","1.8888888888888888"
"20","","0.10526315789473684","1.894736842105263"
