"release","SIY","SCF","ADCS"
"0","","0.1645021645021645","3.4545454545454546"
"1","","0.1645021645021645","3.4545454545454546"
"2","","0.1645021645021645","3.4545454545454546"
"3","","0.1645021645021645","3.4545454545454546"
"4","","0.1645021645021645","3.4545454545454546"
"5","","0.1541501976284585","3.391304347826087"
"6","","0.1541501976284585","3.391304347826087"
"7","","0.1541501976284585","3.391304347826087"
"8","","0.14673913043478262","3.375"
"9","","0.14673913043478262","3.375"
"10","","0.14673913043478262","3.375"
"11","","0.14673913043478262","3.375"
"12","","0.14673913043478262","3.375"
"13","","0.14673913043478262","3.375"
"14","","0.14166666666666666","3.4"
"15","","0.13538461538461538","3.3846153846153846"
"16","","0.13538461538461538","3.3846153846153846"
"17","","0.13538461538461538","3.3846153846153846"
"18","","0.1282051282051282","3.3333333333333335"
"19","","0.1282051282051282","3.3333333333333335"
"20","","0.12301587301587301","3.3214285714285716"
