"release","SIY","SCF","ADCS"
"0","","0.15384615384615385","3.8461538461538463"
"1","","0.15384615384615385","3.8461538461538463"
"2","","0.15384615384615385","3.8461538461538463"
"3","","0.14814814814814814","3.8518518518518516"
"4","","0.14814814814814814","3.8518518518518516"
"5","","0.1354679802955665","3.793103448275862"
"6","","0.1354679802955665","3.793103448275862"
"7","","0.1310344827586207","3.8"
"8","","0.1310344827586207","3.8"
"9","","0.1310344827586207","3.8"
"10","","0.1310344827586207","3.8"
"11","","0.11647727272727272","3.727272727272727"
"12","","0.11319073083778966","3.735294117647059"
"13","","0.11319073083778966","3.735294117647059"
"14","","0.1092436974789916","3.7142857142857144"
"15","","0.1092436974789916","3.7142857142857144"
"16","","0.1092436974789916","3.7142857142857144"
"17","","0.10285285285285285","3.7027027027027026"
"18","","0.10028449502133713","3.710526315789474"
"19","","0.09784075573549257","3.717948717948718"
"20","","0.09268292682926829","3.707317073170732"
