"release","SIY","SCF","ADCS"
"0","","0.16052631578947368","3.05"
"1","","0.16052631578947368","3.05"
"2","","0.16052631578947368","3.05"
"3","","0.16052631578947368","3.05"
"4","","0.15","3.0"
"5","","0.15","3.0"
"6","","0.15","3.0"
"7","","0.15","3.0"
"8","","0.15","3.0"
"9","","0.15","3.0"
"10","","0.15","3.0"
"11","","0.15","3.0"
"12","","0.15","3.0"
"13","","0.15","3.0"
"14","","0.15","3.0"
"15","","0.15","3.0"
"16","","0.15","3.0"
"17","","0.15","3.0"
"18","","0.15","3.0"
"19","","0.15","3.0"
"20","","0.15","3.0"
