"release","SIY","SCF","ADCS"
"0","","0.125","0.875"
"1","","0.125","0.875"
"2","","0.125","0.875"
"3","","0.125","0.875"
"4","","0.125","0.875"
"5","","0.125","0.875"
"6","","0.21428571428571427","1.2857142857142858"
"7","","0.21428571428571427","1.2857142857142858"
"8","","0.21428571428571427","1.2857142857142858"
"9","","0.35","1.4"
"10","","0.35","1.4"
"11","","0.35","1.4"
"12","","0.35","1.4"
"13","","0.5","1.5"
"14","","0.5","1.5"
"15","","0.5","1.5"
"16","","0.5","1.5"
"17","","0.35","1.4"
"18","","0.35","1.4"
"19","","0.35","1.4"
"20","","0.5","1.5"
