"release","SIY","SCF","ADCS"
"0","","0.23076923076923078","2.769230769230769"
"1","","0.23076923076923078","2.769230769230769"
"2","","0.23076923076923078","2.769230769230769"
"3","","0.23076923076923078","2.769230769230769"
"4","","0.26515151515151514","2.9166666666666665"
"5","","0.26515151515151514","2.9166666666666665"
"6","","0.25","3.0"
"7","","0.25","3.0"
"8","","0.25","3.0"
"9","","0.24175824175824176","3.142857142857143"
"10","","0.24175824175824176","3.142857142857143"
"11","","0.24175824175824176","3.142857142857143"
"12","","0.24175824175824176","3.142857142857143"
"13","","0.21428571428571427","3.0"
"14","","0.21428571428571427","3.0"
"15","","0.24175824175824176","3.142857142857143"
"16","","0.24175824175824176","3.142857142857143"
"17","","0.21904761904761905","3.066666666666667"
"18","","0.21904761904761905","3.066666666666667"
"19","","0.21904761904761905","3.066666666666667"
"20","","0.1948529411764706","3.1176470588235294"
