"release","SIY","SCF","ADCS"
"0","","0.043834015195791935","2.542372881355932"
"1","","0.041248016922263354","2.5161290322580645"
"2","","0.04045058883768561","2.507936507936508"
"3","","0.03968253968253968","2.5"
"4","","0.03753957485300769","2.4776119402985075"
"5","","0.03753957485300769","2.4776119402985075"
"6","","0.03687445127304653","2.4705882352941178"
"7","","0.036231884057971016","2.463768115942029"
"8","","0.036231884057971016","2.463768115942029"
"9","","0.036231884057971016","2.463768115942029"
"10","","0.033866057838660577","2.4383561643835616"
"11","","0.033866057838660577","2.4383561643835616"
"12","","0.033866057838660577","2.4383561643835616"
"13","","0.033866057838660577","2.4383561643835616"
"14","","0.033866057838660577","2.4383561643835616"
"15","","0.031784005468216","2.4155844155844157"
"16","","0.031784005468216","2.4155844155844157"
"17","","0.031302031302031304","2.41025641025641"
"18","","0.030379746835443037","2.4"
"19","","0.029938271604938272","2.3950617283950617"
"20","","0.02909197766676462","2.3855421686746987"
