"release","SIY","SCF","ADCS"
"0","","0.10967741935483871","3.2903225806451615"
"1","","0.10967741935483871","3.2903225806451615"
"2","","0.10967741935483871","3.2903225806451615"
"3","","0.10967741935483871","3.2903225806451615"
"4","","0.10416666666666667","3.3333333333333335"
"5","","0.10416666666666667","3.3333333333333335"
"6","","0.10416666666666667","3.3333333333333335"
"7","","0.10249554367201426","3.3823529411764706"
"8","","0.09915966386554621","3.3714285714285714"
"9","","0.09915966386554621","3.3714285714285714"
"10","","0.09915966386554621","3.3714285714285714"
"11","","0.09915966386554621","3.3714285714285714"
"12","","0.09915966386554621","3.3714285714285714"
"13","","0.0891025641025641","3.475"
"14","","0.0871951219512195","3.4878048780487805"
"15","","0.08478513356562137","3.4761904761904763"
"16","","0.08478513356562137","3.4761904761904763"
"17","","0.08478513356562137","3.4761904761904763"
"18","","0.08192389006342495","3.522727272727273"
"19","","0.08192389006342495","3.522727272727273"
"20","","0.0744047619047619","3.5714285714285716"
