"release","SIY","SCF","ADCS"
"0","","0.25","2.0"
"1","","0.25","2.0"
"2","","0.25","2.0"
"3","","0.25","2.0"
"4","","0.25","2.0"
"5","","0.25","2.0"
"6","","0.25","2.0"
"7","","0.25","2.0"
"8","","0.25","2.0"
"9","","0.2111111111111111","1.9"
"10","","0.2111111111111111","1.9"
"11","","0.2111111111111111","1.9"
"12","","0.2111111111111111","1.9"
"13","","0.2111111111111111","1.9"
"14","","0.2111111111111111","1.9"
"15","","0.2111111111111111","1.9"
"16","","0.2111111111111111","1.9"
"17","","0.2111111111111111","1.9"
"18","","0.2111111111111111","1.9"
"19","","0.2111111111111111","1.9"
"20","","0.2111111111111111","1.9"
