"release","SIY","SCF","ADCS"
"0","","0.10367063492063493","6.53125"
"1","","0.0922847399829497","6.27536231884058"
"2","","0.0922847399829497","6.27536231884058"
"3","","0.08646322378716745","6.138888888888889"
"4","","0.08466514459665145","6.095890410958904"
"5","","0.08466514459665145","6.095890410958904"
"6","","0.08466514459665145","6.095890410958904"
"7","","0.08293224731580896","6.054054054054054"
"8","","0.07964912280701754","5.973684210526316"
"9","","0.07659007659007659","5.897435897435898"
"10","","0.07373417721518988","5.825"
"11","","0.07237654320987655","5.790123456790123"
"12","","0.07106293285155074","5.7560975609756095"
"13","","0.06979136056420805","5.72289156626506"
"14","","0.06855995410212277","5.690476190476191"
"15","","0.06736694677871148","5.658823529411765"
"16","","0.06621067031463748","5.627906976744186"
"17","","0.06294688457609805","5.53932584269663"
"18","","0.06192259675405743","5.511111111111111"
"19","","0.06192259675405743","5.511111111111111"
"20","","0.05811027224891329","5.404255319148936"
