"release","SIY","SCF","ADCS"
"0","","0.19210526315789472","3.65"
"1","","0.19210526315789472","3.65"
"2","","0.19210526315789472","3.65"
"3","","0.19210526315789472","3.65"
"4","","0.170995670995671","3.590909090909091"
"5","","0.170995670995671","3.590909090909091"
"6","","0.170995670995671","3.590909090909091"
"7","","0.16403162055335968","3.608695652173913"
"8","","0.16403162055335968","3.608695652173913"
"9","","0.155","3.72"
"10","","0.14923076923076922","3.730769230769231"
"11","","0.14923076923076922","3.730769230769231"
"12","","0.14923076923076922","3.730769230769231"
"13","","0.13624338624338625","3.6785714285714284"
"14","","0.13624338624338625","3.6785714285714284"
"15","","0.13054187192118227","3.6551724137931036"
"16","","0.12365591397849462","3.7096774193548385"
"17","","0.12365591397849462","3.7096774193548385"
"18","","0.11995967741935484","3.71875"
"19","","0.11647727272727272","3.727272727272727"
"20","","0.10756302521008404","3.657142857142857"
