"release","SIY","SCF","ADCS"
"0","","0.19852941176470587","3.176470588235294"
"1","","0.19852941176470587","3.176470588235294"
"2","","0.19852941176470587","3.176470588235294"
"3","","0.19852941176470587","3.176470588235294"
"4","","0.19852941176470587","3.176470588235294"
"5","","0.18128654970760233","3.263157894736842"
"6","","0.18128654970760233","3.263157894736842"
"7","","0.18128654970760233","3.263157894736842"
"8","","0.1736842105263158","3.3"
"9","","0.1736842105263158","3.3"
"10","","0.16666666666666666","3.3333333333333335"
"11","","0.16017316017316016","3.3636363636363638"
"12","","0.15217391304347827","3.347826086956522"
"13","","0.15217391304347827","3.347826086956522"
"14","","0.14492753623188406","3.3333333333333335"
"15","","0.14492753623188406","3.3333333333333335"
"16","","0.14","3.36"
"17","","0.14","3.36"
"18","","0.13384615384615384","3.3461538461538463"
"19","","0.13384615384615384","3.3461538461538463"
"20","","0.12433862433862433","3.357142857142857"
