"TIPO","TAMANHO","RELEASE 0","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"RANDOM_GRAPH","SMALL","NA","IMPROVE","0.33379765619047624","0.33379765619047624","0.33379765619047624","0.3336845323809524","0.33227055","0.33140385904761893","0.3293436909523807","0.3283525023809522","0.3283510804761904","0.32659367380952375","0.3252799404761905","0.3240794185714286","0.3239858476190476","0.3238051980952381","0.3231470752380952","0.32290921619047613","0.32268168619047594","0.32315185523809514","0.3222373895238094","0.32273047714285713","0.32366219380952393","0.49778322809523834","0.49778322809523834","0.49778322809523834","0.4977241595238098","0.4977274519047621","0.49735172571428576","0.49904436285714276","0.49958127619047615","0.5009350647619047","0.5012755242857142","0.5020000295238095","0.5050808980952382","0.5065871742857144","0.5088845442857146","0.5099544814285717","0.5120544776190478","0.5146809852380954","0.5169329685714288","0.5184801452380954","0.5202936280952382","0.5269857061904762","0.2279707726136296","0.2279707726136296","0.2279707726136296","0.2280050042550041","0.22678321678321664","0.2229141757713185","0.21976026618883754","0.21609605497210532","0.2118065501258778","0.209315763212822","0.20693709488048276","0.20224928404273826","0.1996609895542889","0.1961403257577516","0.19437825807131417","0.1923888584387257","0.1886960831852471","0.18624867161521289","0.1844826843345197","0.18240213842760802","0.17145854951803646","2.3281196052624624","2.3281196052624624","2.3281196052624624","2.328751691430263","2.3190758315758315","2.306285103785103","2.2919491487348633","2.282660816463338","2.281739407884366","2.279052347046045","2.2795198558096614","2.276510393099292","2.279648621236414","2.2900996665381883","2.297308604442062","2.3086939838913523","2.317486721041011","2.3288624758986325","2.3427068563695053","2.35117155402324","2.399579545810916"
"RANDOM_GRAPH","SMALL","NA","WORSEN","0.3165555471428572","0.3165555471428572","0.3165555471428572","0.3167876633333334","0.31711360666666677","0.3188818547619049","0.32113234285714287","0.32301577904761897","0.32517648285714285","0.3275305419047621","0.3297944166666668","0.3318592228571431","0.333677363809524","0.33589015857142884","0.3375184742857145","0.33978144190476195","0.3415299685714285","0.3428229723809524","0.34443897238095234","0.34607843999999993","0.35322817904761894","0.4895009347619049","0.4895009347619049","0.4895009347619049","0.4896958842857144","0.491246348095238","0.4947731780952377","0.4989045042857141","0.5013438919047617","0.5045370461904761","0.5070034804761904","0.50963137","0.5129850800000002","0.5156277742857145","0.5194162500000002","0.5218809961904765","0.525263794761905","0.5289737661904765","0.5315460895238097","0.5338555719047623","0.5361716409523812","0.5475250242857141","0.2170327357827358","0.2170327357827358","0.2170327357827358","0.21680946698803846","0.21528484470711368","0.21176962976332728","0.2075079219722077","0.20481668152886642","0.20093287527663903","0.19815009746179577","0.19551405220412293","0.19201009950457093","0.189183319628919","0.1857346694454168","0.18348693534175609","0.1802377888136402","0.17697400195402704","0.17472161858543409","0.17249617030797926","0.17008221454753378","0.15933246658696945","2.2253531719603155","2.2253531719603155","2.2253531719603155","2.2269893135964574","2.2348640077631683","2.2577034831026435","2.277747768104911","2.2909736322656493","2.3077336834214317","2.3198754301745232","2.3325555447304676","2.348524940135953","2.361039053845886","2.379370229893781","2.3892228665686206","2.405614070475858","2.4175085797415514","2.4285711173808258","2.4391851244719835","2.448097774526467","2.4945154772968614"
"RANDOM_GRAPH","MEDIUM","NA","IMPROVE","0.34158437095238064","0.3413633323809522","0.34050628619047596","0.3402839171428569","0.3395861866666665","0.3377557604761903","0.33588269761904743","0.3328537023809524","0.33084542428571445","0.329583082857143","0.32733710190476206","0.32561422619047625","0.32474803380952394","0.32400021142857144","0.3233056771428572","0.3232352328571431","0.32251199761904775","0.32299386","0.3228462409523809","0.32308536761904777","0.32343210380952375","0.5536596952380953","0.5539115390476193","0.5543526466666668","0.5534972242857146","0.5522318257142859","0.5524296066666669","0.5545066176190477","0.5577906171428572","0.5608508790476188","0.5630984114285711","0.5651294685714281","0.5668010323809523","0.5683275028571425","0.569268585714286","0.571311030952381","0.5726207966666671","0.5743205814285719","0.5752774195238101","0.5762426371428572","0.5772159828571425","0.5816887319047619","0.14453600871426192","0.14416837821932532","0.144055581657501","0.14296913885561405","0.1415063148382283","0.13987741773114498","0.1380159176182115","0.13662851486865088","0.1348272677624619","0.13316818721785895","0.1314760788266575","0.1297649024350357","0.12869187797754925","0.1269214317891969","0.12532730859313865","0.12378458219777942","0.12195733351070422","0.12040022169492823","0.11896328424250766","0.11705121343812622","0.11062142230633876","3.028382560317475","3.0243695616608957","3.022620605930554","3.011781435815459","2.9991339124684644","2.9880307425721715","2.974434669516077","2.9712428840154774","2.962033590144297","2.959750906979789","2.9477877476378427","2.941678893991302","2.9442096291560835","2.948163306442863","2.946774822305469","2.950394555607879","2.9518162643738886","2.9534863767773065","2.960542230079984","2.9648851317350906","2.978957772236499"
"RANDOM_GRAPH","MEDIUM","NA","WORSEN","0.3225859614285712","0.3226521176190474","0.3226609147619045","0.3241141923809522","0.32680412571428563","0.3291602285714283","0.3315482609523808","0.3343156438095238","0.33722800333333336","0.3400197114285714","0.3423672957142857","0.3453736642857142","0.3476490623809524","0.3497307019047618","0.35205732761904757","0.35433562476190467","0.35621710428571435","0.35827563428571435","0.36047155714285756","0.36220970238095235","0.3689491490476191","0.5373580657142857","0.5378890933333333","0.5379267723809524","0.5405908719047617","0.5437138033333331","0.5475734071428568","0.551590343333333","0.5556072338095235","0.5588265204761902","0.5622019395238094","0.5651952990476188","0.5682855823809523","0.5713203438095239","0.5743076614285716","0.5767318990476193","0.5797939585714287","0.582173361904762","0.5850983304761905","0.5874937052380955","0.5900531657142858","0.5978429904761905","0.15111936108645294","0.15080616456930623","0.15077750818984342","0.14872489328348035","0.14593346146126548","0.14276617426702182","0.13974919090427992","0.1364438976409277","0.13358350119233428","0.13079503662385106","0.12836913939319336","0.12554797569039516","0.1232578654886155","0.1207285406350335","0.1185507376544145","0.11605946686831994","0.11388066644365719","0.11171732295280878","0.10963937779606937","0.10756777981888462","0.10072476195959715","3.0524511421681857","3.052792869566927","3.0528695290185865","3.0528015745123565","3.0508570070053924","3.0522143058303137","3.054046408892905","3.057502261880429","3.0583950514461775","3.059170419668073","3.0607209580292296","3.0621876740017364","3.0639030568486674","3.0655045730527806","3.0657583925632976","3.067181040224124","3.068861303041331","3.0706227409325573","3.0707768482785407","3.072471758062302","3.074126419720949"
"RANDOM_GRAPH","BIG","NA","IMPROVE","0.3711002176190476","0.36887537142857124","0.36799473142857136","0.36733031809523814","0.36718739714285725","0.3662195647619049","0.36610236428571447","0.366717109047619","0.3668994095238095","0.36671157476190486","0.36760297095238104","0.36868948476190483","0.3693472976190476","0.36950726","0.37008912857142834","0.37085654571428595","0.37191237238095265","0.3730990852380955","0.3742444695238095","0.3753052161904762","0.37856162809523825","0.4994603057142859","0.5045414200000002","0.510377334761905","0.5148121014285714","0.5193231871428574","0.5239339233333334","0.5290195947619044","0.5338345395238091","0.5380435680952379","0.5429157914285713","0.5467900042857143","0.5507531380952378","0.5542445461904758","0.5582427423809525","0.5611359990476189","0.5643063199999998","0.5671641409523809","0.5705911695238095","0.5732605590476191","0.5762952457142858","0.584857919047619","0.10576856039129051","0.10171076738698824","0.09924818910190064","0.09720712805544539","0.09504893238398697","0.09327589980178277","0.09133216183649791","0.08947014782633828","0.08767514598665532","0.08600681958354241","0.08425236387293551","0.0823028976063991","0.0807496948034983","0.07899613155961485","0.07757403170201158","0.07604112528810014","0.07456039703152174","0.07296989871929","0.07154964176944835","0.07000137145625773","0.06555511547968643","4.841444008369265","4.748270942687502","4.695518081837508","4.654688253935261","4.615307431435417","4.581295841680711","4.546288346002584","4.513676467834242","4.485741019242446","4.45768646887624","4.431588398218095","4.402666115091702","4.383162329254552","4.3582949522941155","4.34020478630945","4.319485988877441","4.2997481366269925","4.278838441115933","4.260573684008125","4.240246971265081","4.180262251057243"
"RANDOM_GRAPH","BIG","NA","WORSEN","0.37281119619047615","0.3787380485714284","0.38363927142857146","0.3880074276190475","0.39026957","0.39327195809523835","0.39586146047619075","0.3984047442857144","0.40065657047619024","0.40341829476190466","0.40584096380952384","0.4080274199999997","0.4101350766666667","0.4120454014285715","0.41406911476190483","0.4155370961904764","0.41731701952380973","0.418896868095238","0.4206594038095238","0.42252721999999976","0.4271872395238094","0.47958316999999984","0.4974453080952384","0.5077995038095235","0.5164617542857142","0.5225261019047619","0.5286966657142855","0.5346545247619049","0.539819471904762","0.5446424533333333","0.5501685642857143","0.5550905514285714","0.5592820876190476","0.563648870952381","0.5679448899999996","0.5721552795238095","0.5759493485714287","0.5800803442857143","0.5829246023809525","0.5859771414285714","0.5892586995238095","0.5993310442857143","0.10416414722434225","0.09800039335669519","0.09446107514427429","0.0913836086415723","0.08927643791689756","0.08700226034083952","0.08489717037980987","0.08304152768814105","0.0812217941107849","0.07923782960957604","0.07745995623988766","0.07590916182106182","0.0743735051765263","0.072824781683215","0.07120893592562937","0.06988160219015316","0.06843317321202311","0.06727206539395385","0.0660631040548058","0.06480767888171907","0.06092674816611163","4.782381445092007","4.708714255568187","4.6625842052489865","4.6223883319230055","4.598895304005833","4.572923940735696","4.545891942255337","4.522721530813554","4.500899428562878","4.474546768667921","4.451699034609489","4.431390287646611","4.411022472372169","4.39066106905702","4.370022926831654","4.352068193010828","4.332426240866976","4.316410278450694","4.298729731169549","4.280263510936052","4.2247356804874014"
"BARABASI_ALBERT_GRAPH","SMALL","NA","IMPROVE","0.28889199857142867","0.28889199857142867","0.28889199857142867","0.2889241304761906","0.2887716352380952","0.28791689476190474","0.28760937809523796","0.28743776476190463","0.2875816390476191","0.2867912052380953","0.28767361095238103","0.2874582966666667","0.28896695000000006","0.29062247571428557","0.2905661490476189","0.29165576952380945","0.29259844047619044","0.29421482","0.2950734666666667","0.2962716466666666","0.2990530738095238","0.48418809809523783","0.48418809809523783","0.48418809809523783","0.48413127476190454","0.48444102476190437","0.4850130938095235","0.4853551138095234","0.48690941999999965","0.4886867819047615","0.4920675414285711","0.49443320619047604","0.4975549442857141","0.5002307809523807","0.5037637504761902","0.505094062380952","0.5075069057142858","0.512127635714286","0.5143084961904762","0.5152585147619049","0.5160720114285713","0.5238041671428572","0.24586184979042114","0.24586184979042114","0.24586184979042114","0.24605808212951064","0.2448241573241573","0.2409890043818615","0.23753606182177603","0.23550444925444916","0.23243485933611976","0.22831860638583323","0.22483098561880066","0.22166736469257475","0.2181529105323886","0.2139781271564773","0.21203063787981957","0.2081329725281517","0.20381141783176288","0.2007787565809459","0.1984860581250453","0.19631900975333091","0.1851034145582297","2.328294985437843","2.328294985437843","2.328294985437843","2.32965552965553","2.3254800226228802","2.306296976832692","2.2904579415293713","2.2855298867798877","2.282865647035816","2.2817108416793292","2.281276650131692","2.2856541046877177","2.284955409330133","2.2931387277439916","2.2981840339292803","2.3060918098069805","2.3172510471084102","2.3279345252189123","2.3380548751009824","2.346189127697862","2.408255080415364"
"BARABASI_ALBERT_GRAPH","SMALL","NA","WORSEN","0.2651165242857142","0.2651165242857142","0.2651165242857142","0.26529892142857137","0.26700817190476167","0.27000997428571416","0.274078088095238","0.27652081761904757","0.279092180952381","0.28324633476190486","0.28544356095238105","0.28960094428571437","0.2920012000000001","0.2953946947619048","0.29684586857142864","0.29989002619047633","0.3040899533333334","0.30626665047619056","0.30764966523809534","0.3099225952380954","0.3194361523333335","0.4837417295238091","0.4837417295238091","0.4837417295238091","0.4838035571428568","0.4862064761904757","0.4900737295238089","0.4945037152380948","0.4981043552380948","0.501950914285714","0.5060252533333331","0.5085930666666663","0.512333388095238","0.5151429461904764","0.5190803985714287","0.52079495","0.5242689342857142","0.5299572833333334","0.5329020223809524","0.5352880219047622","0.5380004323809527","0.5525430338095234","0.2414890400604686","0.2414890400604686","0.2414890400604686","0.24133292633292627","0.23889089746232595","0.23507499114641953","0.23013972138972122","0.22675003567860688","0.2229256376210155","0.2183995163722052","0.21569213621734606","0.21120829477253608","0.2085231764361572","0.20452046503793495","0.20291171643891662","0.19951498151299113","0.19426990008369924","0.19153952361216833","0.18936641235236978","0.18656062207251548","0.17358870344263008","2.338208193922481","2.338208193922481","2.338208193922481","2.338298896870327","2.3491467791467797","2.3642795960653107","2.3814202001702007","2.3954819651248225","2.4095432559193064","2.424778428076748","2.435104815430446","2.4486434516758497","2.4574800375922665","2.4685307394335476","2.4747569682802983","2.4855899363998653","2.501794366276343","2.5097502906204805","2.517645907256699","2.5276375514920897","2.572431741200924"
"BARABASI_ALBERT_GRAPH","MEDIUM","NA","IMPROVE","0.3502521842857141","0.3500897642857141","0.34998293714285694","0.3490415233333333","0.3460482633333334","0.343614514761905","0.3417903152380955","0.3401082776190476","0.3391528580952378","0.3374299776190475","0.3355034361904764","0.3358946652380954","0.3352470804761905","0.33351555142857126","0.3337806528571429","0.33438909095238095","0.33459164333333324","0.3348620423809525","0.33504892428571437","0.33507907285714295","0.33516030142857156","0.5719037333333331","0.5718076661904761","0.5721002476190474","0.5692769133333331","0.5687904461904759","0.570352683333333","0.5716323785714285","0.5732678152380952","0.5751903342857144","0.5780997814285712","0.579857320952381","0.5807770785714287","0.5819665852380954","0.5835593547619046","0.5845096014285714","0.5851186652380953","0.5857688095238098","0.5867615085714291","0.587493347619048","0.5885240809523813","0.5916163114285714","0.1395514533204549","0.13924748332349274","0.13909650776590912","0.13806990566772334","0.13658524555586377","0.13427671897983787","0.13262898766447717","0.1306042008298841","0.12896778541479317","0.12633794830364714","0.12456606811721771","0.12241665554669709","0.12013208044821819","0.11786304351964136","0.11608386222290654","0.11432694403110333","0.11242022125046187","0.11044951447872525","0.10910858508526979","0.1073208572922261","0.10110893374583636","2.8142871708573347","2.8128460434047655","2.8121360589650997","2.8032925455414444","2.786585567982701","2.7678055468775358","2.7620096822617755","2.753615929026488","2.7492255203979568","2.740362944782532","2.735933239460938","2.735756392750928","2.735599033946077","2.7311655559610255","2.736223356738426","2.7392180126458956","2.7424456094190375","2.7478878394680692","2.75358610466613","2.7595315653191843","2.7739910192546837"
"BARABASI_ALBERT_GRAPH","MEDIUM","NA","WORSEN","0.28281538771428577","0.2831088648571429","0.28311847200000007","0.28535828676190483","0.28768700438095246","0.2913559648571428","0.2948954242857143","0.2984130252380953","0.30123879095238093","0.3046811128571428","0.3073509047619047","0.3098921952380953","0.31341617428571455","0.31609387333333333","0.31848233047619046","0.32138828761904775","0.3239361657142859","0.3261565009523808","0.3277314723809523","0.3299737790476189","0.33677692238095236","0.5901120428571427","0.5902601257142854","0.5903650080952378","0.5917390495238093","0.5935720847619044","0.5960485047619047","0.5979996247619049","0.600321358095238","0.6022821257142857","0.6040678819047619","0.6059660723809527","0.607730393809524","0.6099374823809528","0.6119201380952384","0.613703668571429","0.6156686004761907","0.6172343885714285","0.6189589323809521","0.6206333095238095","0.621833156190476","0.627529161904762","0.14599663507427915","0.1457643191034508","0.14568148424536964","0.14364494678861497","0.14117752436275804","0.1378023120213865","0.13472635597925317","0.1316801383122335","0.1291772030585693","0.1266230618211796","0.12418999723834068","0.12205627943898248","0.119067081737437","0.11669504793593596","0.11458422247127566","0.11201783489967394","0.10981708735622384","0.10781473379922023","0.10605781600225689","0.10438282505972611","0.09772713162867812","2.8738889847113915","2.8735822202677226","2.8738285256864415","2.8770112404144723","2.88274389466345","2.8878507959388657","2.8917065772859813","2.89619542651867","2.901329278660714","2.90348710859253","2.9080710554450584","2.9138513316171566","2.9192809414628687","2.9212646634014012","2.926646844797779","2.9303664073371474","2.931856264667818","2.9359357776925536","2.9398952995346193","2.9412486704553458","2.954889621873913"
