"release","BA1-ADS","BA1-AIS","BA1-ACS","BA1-RCS","BA1-RIS","BA2-ADS","BA2-AIS","BA2-ACS","BA2-RCS","BA2-RIS","BA3-ADS","BA3-AIS","BA3-ACS","BA3-RCS","BA3-RIS","BA4-ADS","BA4-AIS","BA4-ACS","BA4-RCS","BA4-RIS","BA5-ADS","BA5-AIS","BA5-ACS","BA5-RCS","BA5-RIS","BA6-ADS","BA6-AIS","BA6-ACS","BA6-RCS","BA6-RIS","BA7-ADS","BA7-AIS","BA7-ACS","BA7-RCS","BA7-RIS","BA8-ADS","BA8-AIS","BA8-ACS","BA8-RCS","BA8-RIS","BA9-ADS","BA9-AIS","BA9-ACS","BA9-RCS","BA9-RIS","BA10-ADS","BA10-AIS","BA10-ACS","BA10-RCS","BA10-RIS","BA11-ADS","BA11-AIS","BA11-ACS","BA11-RCS","BA11-RIS","BA12-ADS","BA12-AIS","BA12-ACS","BA12-RCS","BA12-RIS","BA13-ADS","BA13-AIS","BA13-ACS","BA13-RCS","BA13-RIS","BA14-ADS","BA14-AIS","BA14-ACS","BA14-RCS","BA14-RIS","BA15-ADS","BA15-AIS","BA15-ACS","BA15-RCS","BA15-RIS","BA16-ADS","BA16-AIS","BA16-ACS","BA16-RCS","BA16-RIS","BA17-ADS","BA17-AIS","BA17-ACS","BA17-RCS","BA17-RIS","BA18-ADS","BA18-AIS","BA18-ACS","BA18-RCS","BA18-RIS","BA19-ADS","BA19-AIS","BA19-ACS","BA19-RCS","BA19-RIS","BA20-ADS","BA20-AIS","BA20-ACS","BA20-RCS","BA20-RIS","BA21-ADS","BA21-AIS","BA21-ACS","BA21-RCS","BA21-RIS","BA22-ADS","BA22-AIS","BA22-ACS","BA22-RCS","BA22-RIS","BA23-ADS","BA23-AIS","BA23-ACS","BA23-RCS","BA23-RIS","BA24-ADS","BA24-AIS","BA24-ACS","BA24-RCS","BA24-RIS","CPS1-ADS","CPS1-AIS","CPS1-ACS","CPS1-RCS","CPS1-RIS","GTW-ADS","GTW-AIS","GTW-ACS","GTW-RCS","GTW-RIS","REG-ADS","REG-AIS","REG-ACS","REG-RCS","REG-RIS","CFG-ADS","CFG-AIS","CFG-ACS","CFG-RCS","CFG-RIS","MSV1-ADS","MSV1-AIS","MSV1-ACS","MSV1-RCS","MSV1-RIS","MSV2-ADS","MSV2-AIS","MSV2-ACS","MSV2-RCS","MSV2-RIS","MSV3-ADS","MSV3-AIS","MSV3-ACS","MSV3-RCS","MSV3-RIS","MSV4-ADS","MSV4-AIS","MSV4-ACS","MSV4-RCS","MSV4-RIS","MSV5-ADS","MSV5-AIS","MSV5-ACS","MSV5-RCS","MSV5-RIS","MSV6-ADS","MSV6-AIS","MSV6-ACS","MSV6-RCS","MSV6-RIS","MSV7-ADS","MSV7-AIS","MSV7-ACS","MSV7-RCS","MSV7-RIS","MSV8-ADS","MSV8-AIS","MSV8-ACS","MSV8-RCS","MSV8-RIS","MSV9-ADS","MSV9-AIS","MSV9-ACS","MSV9-RCS","MSV9-RIS","MSV10-ADS","MSV10-AIS","MSV10-ACS","MSV10-RCS","MSV10-RIS","MSV11-ADS","MSV11-AIS","MSV11-ACS","MSV11-RCS","MSV11-RIS","MSV12-ADS","MSV12-AIS","MSV12-ACS","MSV12-RCS","MSV12-RIS","MSV13-ADS","MSV13-AIS","MSV13-ACS","MSV13-RCS","MSV13-RIS","MSV14-ADS","MSV14-AIS","MSV14-ACS","MSV14-RCS","MSV14-RIS","MSV15-ADS","MSV15-AIS","MSV15-ACS","MSV15-RCS","MSV15-RIS","MSV16-ADS","MSV16-AIS","MSV16-ACS","MSV16-RCS","MSV16-RIS","MSV17-ADS","MSV17-AIS","MSV17-ACS","MSV17-RCS","MSV17-RIS","MSV18-ADS","MSV18-AIS","MSV18-ACS","MSV18-RCS","MSV18-RIS","MSV19-ADS","MSV19-AIS","MSV19-ACS","MSV19-RCS","MSV19-RIS","MSV20-ADS","MSV20-AIS","MSV20-ACS","MSV20-RCS","MSV20-RIS","MSV21-ADS","MSV21-AIS","MSV21-ACS","MSV21-RCS","MSV21-RIS"
"1","16.0","2.0","32.0","0.5714285714285714","0.07142857142857142","2.0","4.0","8.0","0.07142857142857142","0.14285714285714285","2.0","1.0","2.0","0.07142857142857142","0.03571428571428571","2.0","2.0","4.0","0.07142857142857142","0.07142857142857142","1.0","2.0","2.0","0.03571428571428571","0.07142857142857142","2.0","2.0","4.0","0.07142857142857142","0.07142857142857142","2.0","2.0","4.0","0.07142857142857142","0.07142857142857142","2.0","3.0","6.0","0.07142857142857142","0.10714285714285714","2.0","0.0","0.0","0.07142857142857142","0.0","3.0","1.0","3.0","0.10714285714285714","0.03571428571428571","2.0","1.0","2.0","0.07142857142857142","0.03571428571428571","3.0","1.0","3.0","0.10714285714285714","0.03571428571428571","2.0","2.0","4.0","0.07142857142857142","0.07142857142857142","1.0","2.0","2.0","0.03571428571428571","0.07142857142857142","3.0","1.0","3.0","0.10714285714285714","0.03571428571428571","1.0","2.0","2.0","0.03571428571428571","0.07142857142857142","3.0","1.0","3.0","0.10714285714285714","0.03571428571428571","1.0","2.0","2.0","0.03571428571428571","0.07142857142857142","2.0","2.0","4.0","0.07142857142857142","0.07142857142857142","1.0","1.0","1.0","0.03571428571428571","0.03571428571428571","1.0","1.0","1.0","0.03571428571428571","0.03571428571428571","1.0","2.0","2.0","0.03571428571428571","0.07142857142857142","2.0","1.0","2.0","0.07142857142857142","0.03571428571428571","2.0","2.0","4.0","0.07142857142857142","0.07142857142857142","5.0","1.0","5.0","0.17857142857142858","0.03571428571428571","12.0","0.0","0.0","0.42857142857142855","0.0","1.0","25.0","25.0","0.03571428571428571","0.8928571428571429","0.0","11.0","0.0","0.0","0.39285714285714285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","16.0","2.0","32.0","0.5517241379310345","0.06896551724137931","2.0","4.0","8.0","0.06896551724137931","0.13793103448275862","2.0","1.0","2.0","0.06896551724137931","0.034482758620689655","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","2.0","3.0","6.0","0.06896551724137931","0.10344827586206896","2.0","0.0","0.0","0.06896551724137931","0.0","3.0","1.0","3.0","0.10344827586206896","0.034482758620689655","2.0","1.0","2.0","0.06896551724137931","0.034482758620689655","3.0","1.0","3.0","0.10344827586206896","0.034482758620689655","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","4.0","1.0","4.0","0.13793103448275862","0.034482758620689655","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","3.0","1.0","3.0","0.10344827586206896","0.034482758620689655","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","1.0","1.0","1.0","0.034482758620689655","0.034482758620689655","1.0","1.0","1.0","0.034482758620689655","0.034482758620689655","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","2.0","1.0","2.0","0.06896551724137931","0.034482758620689655","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","5.0","1.0","5.0","0.1724137931034483","0.034482758620689655","12.0","0.0","0.0","0.41379310344827586","0.0","1.0","26.0","26.0","0.034482758620689655","0.896551724137931","0.0","11.0","0.0","0.0","0.3793103448275862","1.0","1.0","1.0","0.034482758620689655","0.034482758620689655","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","16.0","2.0","32.0","0.5517241379310345","0.06896551724137931","2.0","4.0","8.0","0.06896551724137931","0.13793103448275862","2.0","1.0","2.0","0.06896551724137931","0.034482758620689655","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","2.0","3.0","6.0","0.06896551724137931","0.10344827586206896","2.0","0.0","0.0","0.06896551724137931","0.0","3.0","1.0","3.0","0.10344827586206896","0.034482758620689655","2.0","1.0","2.0","0.06896551724137931","0.034482758620689655","3.0","1.0","3.0","0.10344827586206896","0.034482758620689655","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","4.0","1.0","4.0","0.13793103448275862","0.034482758620689655","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","3.0","1.0","3.0","0.10344827586206896","0.034482758620689655","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","1.0","1.0","1.0","0.034482758620689655","0.034482758620689655","1.0","1.0","1.0","0.034482758620689655","0.034482758620689655","1.0","2.0","2.0","0.034482758620689655","0.06896551724137931","2.0","1.0","2.0","0.06896551724137931","0.034482758620689655","2.0","2.0","4.0","0.06896551724137931","0.06896551724137931","5.0","1.0","5.0","0.1724137931034483","0.034482758620689655","12.0","0.0","0.0","0.41379310344827586","0.0","1.0","26.0","26.0","0.034482758620689655","0.896551724137931","0.0","11.0","0.0","0.0","0.3793103448275862","1.0","1.0","1.0","0.034482758620689655","0.034482758620689655","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","16.0","2.0","32.0","0.48484848484848486","0.06060606060606061","2.0","4.0","8.0","0.06060606060606061","0.12121212121212122","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","2.0","3.0","6.0","0.06060606060606061","0.09090909090909091","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","2.0","3.0","6.0","0.06060606060606061","0.09090909090909091","2.0","0.0","0.0","0.06060606060606061","0.0","3.0","1.0","3.0","0.09090909090909091","0.030303030303030304","2.0","1.0","2.0","0.06060606060606061","0.030303030303030304","3.0","1.0","3.0","0.09090909090909091","0.030303030303030304","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","5.0","1.0","5.0","0.15151515151515152","0.030303030303030304","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","3.0","1.0","3.0","0.09090909090909091","0.030303030303030304","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","2.0","2.0","4.0","0.06060606060606061","0.06060606060606061","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","1.0","2.0","2.0","0.030303030303030304","0.06060606060606061","2.0","1.0","2.0","0.06060606060606061","0.030303030303030304","3.0","2.0","6.0","0.09090909090909091","0.06060606060606061","5.0","1.0","5.0","0.15151515151515152","0.030303030303030304","14.0","0.0","0.0","0.42424242424242425","0.0","1.0","30.0","30.0","0.030303030303030304","0.9090909090909091","0.0","12.0","0.0","0.0","0.36363636363636365","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","2.0","1.0","2.0","0.06060606060606061","0.030303030303030304","3.0","1.0","3.0","0.09090909090909091","0.030303030303030304","1.0","1.0","1.0","0.030303030303030304","0.030303030303030304","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","16.0","2.0","32.0","0.47058823529411764","0.058823529411764705","2.0","4.0","8.0","0.058823529411764705","0.11764705882352941","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","2.0","3.0","6.0","0.058823529411764705","0.08823529411764706","3.0","0.0","0.0","0.08823529411764706","0.0","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","5.0","1.0","5.0","0.14705882352941177","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","2.0","2.0","4.0","0.058823529411764705","0.058823529411764705","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","2.0","2.0","0.029411764705882353","0.058823529411764705","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","3.0","2.0","6.0","0.08823529411764706","0.058823529411764705","5.0","1.0","5.0","0.14705882352941177","0.029411764705882353","14.0","0.0","0.0","0.4117647058823529","0.0","1.0","31.0","31.0","0.029411764705882353","0.9117647058823529","0.0","13.0","0.0","0.0","0.38235294117647056","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","3.0","1.0","3.0","0.08823529411764706","0.029411764705882353","1.0","1.0","1.0","0.029411764705882353","0.029411764705882353","2.0","1.0","2.0","0.058823529411764705","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","16.0","2.0","32.0","0.43243243243243246","0.05405405405405406","2.0","4.0","8.0","0.05405405405405406","0.10810810810810811","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","3.0","6.0","0.05405405405405406","0.08108108108108109","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","3.0","9.0","0.08108108108108109","0.08108108108108109","3.0","0.0","0.0","0.08108108108108109","0.0","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","3.0","6.0","0.05405405405405406","0.08108108108108109","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","15.0","0.0","0.0","0.40540540540540543","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","0.0","14.0","0.0","0.0","0.3783783783783784","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","16.0","2.0","32.0","0.43243243243243246","0.05405405405405406","2.0","4.0","8.0","0.05405405405405406","0.10810810810810811","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","3.0","6.0","0.05405405405405406","0.08108108108108109","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","3.0","9.0","0.08108108108108109","0.08108108108108109","3.0","0.0","0.0","0.08108108108108109","0.0","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","3.0","6.0","0.05405405405405406","0.08108108108108109","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","15.0","0.0","0.0","0.40540540540540543","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","0.0","14.0","0.0","0.0","0.3783783783783784","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","16.0","2.0","32.0","0.43243243243243246","0.05405405405405406","2.0","4.0","8.0","0.05405405405405406","0.10810810810810811","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","3.0","6.0","0.05405405405405406","0.08108108108108109","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","3.0","3.0","9.0","0.08108108108108109","0.08108108108108109","3.0","0.0","0.0","0.08108108108108109","0.0","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","2.0","3.0","6.0","0.05405405405405406","0.08108108108108109","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","2.0","4.0","0.05405405405405406","0.05405405405405406","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","2.0","2.0","0.02702702702702703","0.05405405405405406","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","15.0","0.0","0.0","0.40540540540540543","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","0.0","14.0","0.0","0.0","0.3783783783783784","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","17.0","2.0","34.0","0.4358974358974359","0.05128205128205128","2.0","4.0","8.0","0.05128205128205128","0.10256410256410256","2.0","2.0","4.0","0.05128205128205128","0.05128205128205128","2.0","3.0","6.0","0.05128205128205128","0.07692307692307693","1.0","2.0","2.0","0.02564102564102564","0.05128205128205128","2.0","2.0","4.0","0.05128205128205128","0.05128205128205128","2.0","2.0","4.0","0.05128205128205128","0.05128205128205128","3.0","3.0","9.0","0.07692307692307693","0.07692307692307693","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","2.0","2.0","4.0","0.05128205128205128","0.05128205128205128","2.0","3.0","6.0","0.05128205128205128","0.07692307692307693","5.0","1.0","5.0","0.1282051282051282","0.02564102564102564","1.0","2.0","2.0","0.02564102564102564","0.05128205128205128","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","1.0","2.0","2.0","0.02564102564102564","0.05128205128205128","2.0","2.0","4.0","0.05128205128205128","0.05128205128205128","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","1.0","2.0","2.0","0.02564102564102564","0.05128205128205128","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","3.0","2.0","6.0","0.07692307692307693","0.05128205128205128","5.0","1.0","5.0","0.1282051282051282","0.02564102564102564","16.0","0.0","0.0","0.41025641025641024","0.0","1.0","36.0","36.0","0.02564102564102564","0.9230769230769231","0.0","15.0","0.0","0.0","0.38461538461538464","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
