"release","SIY","SCF","ADCS"
"0","","0.0865546218487395","2.942857142857143"
"1","","0.0865546218487395","2.942857142857143"
"2","","0.0865546218487395","2.942857142857143"
"3","","0.08333333333333333","2.9166666666666665"
"4","","0.08333333333333333","2.9166666666666665"
"5","","0.08333333333333333","2.9166666666666665"
"6","","0.07823613086770982","2.8947368421052633"
"7","","0.07823613086770982","2.8947368421052633"
"8","","0.07624831309041835","2.8974358974358974"
"9","","0.07624831309041835","2.8974358974358974"
"10","","0.07195121951219512","2.8780487804878048"
"11","","0.07195121951219512","2.8780487804878048"
"12","","0.06968641114982578","2.857142857142857"
"13","","0.06968641114982578","2.857142857142857"
"14","","0.0681063122923588","2.86046511627907"
"15","","0.0681063122923588","2.86046511627907"
"16","","0.0660676532769556","2.840909090909091"
"17","","0.06231884057971015","2.8043478260869565"
"18","","0.06231884057971015","2.8043478260869565"
"19","","0.06231884057971015","2.8043478260869565"
"20","","0.05824829931972789","2.795918367346939"
