"release","SIY","SCF","ADCS"
"0","","0.24444444444444444","2.2"
"1","","0.24444444444444444","2.2"
"2","","0.24444444444444444","2.2"
"3","","0.24444444444444444","2.2"
"4","","0.24444444444444444","2.2"
"5","","0.24444444444444444","2.2"
"6","","0.24444444444444444","2.2"
"7","","0.24444444444444444","2.2"
"8","","0.21818181818181817","2.1818181818181817"
"9","","0.21818181818181817","2.1818181818181817"
"10","","0.19696969696969696","2.1666666666666665"
"11","","0.19696969696969696","2.1666666666666665"
"12","","0.1858974358974359","2.230769230769231"
"13","","0.1858974358974359","2.230769230769231"
"14","","0.1858974358974359","2.230769230769231"
"15","","0.1858974358974359","2.230769230769231"
"16","","0.17582417582417584","2.2857142857142856"
"17","","0.17582417582417584","2.2857142857142856"
"18","","0.17142857142857143","2.4"
"19","","0.17142857142857143","2.4"
"20","","0.16666666666666666","2.5"
