"release","SIY","SCF","ADCS"
"0","","0.18128654970760233","3.263157894736842"
"1","","0.18128654970760233","3.263157894736842"
"2","","0.18128654970760233","3.263157894736842"
"3","","0.19934640522875818","3.388888888888889"
"4","","0.19934640522875818","3.388888888888889"
"5","","0.19934640522875818","3.388888888888889"
"6","","0.19934640522875818","3.388888888888889"
"7","","0.19934640522875818","3.388888888888889"
"8","","0.19934640522875818","3.388888888888889"
"9","","0.19934640522875818","3.388888888888889"
"10","","0.19934640522875818","3.388888888888889"
"11","","0.19934640522875818","3.388888888888889"
"12","","0.19934640522875818","3.388888888888889"
"13","","0.19934640522875818","3.388888888888889"
"14","","0.19934640522875818","3.388888888888889"
"15","","0.19934640522875818","3.388888888888889"
"16","","0.19934640522875818","3.388888888888889"
"17","","0.19934640522875818","3.388888888888889"
"18","","0.19934640522875818","3.388888888888889"
"19","","0.19934640522875818","3.388888888888889"
"20","","0.19934640522875818","3.388888888888889"
