"release","SIY","SCF","ADCS"
"0","","0.28888888888888886","2.6"
"1","","0.28888888888888886","2.6"
"2","","0.28888888888888886","2.6"
"3","","0.28888888888888886","2.6"
"4","","0.28888888888888886","2.6"
"5","","0.2636363636363636","2.6363636363636362"
"6","","0.2636363636363636","2.6363636363636362"
"7","","0.2636363636363636","2.6363636363636362"
"8","","0.24242424242424243","2.6666666666666665"
"9","","0.24242424242424243","2.6666666666666665"
"10","","0.24242424242424243","2.6666666666666665"
"11","","0.24242424242424243","2.6666666666666665"
"12","","0.24242424242424243","2.6666666666666665"
"13","","0.22435897435897437","2.6923076923076925"
"14","","0.22435897435897437","2.6923076923076925"
"15","","0.22435897435897437","2.6923076923076925"
"16","","0.22435897435897437","2.6923076923076925"
"17","","0.2087912087912088","2.7142857142857144"
"18","","0.2","2.8"
"19","","0.2","2.8"
"20","","0.1875","2.8125"
