"release","SIY","SCF","ADCS"
"0","","0.12612244897959185","6.18"
"1","","0.12612244897959185","6.18"
"2","","0.10275689223057644","5.754385964912281"
"3","","0.10275689223057644","5.754385964912281"
"4","","0.10275689223057644","5.754385964912281"
"5","","0.10275689223057644","5.754385964912281"
"6","","0.10275689223057644","5.754385964912281"
"7","","0.08680555555555555","5.46875"
"8","","0.08461538461538462","5.415384615384616"
"9","","0.08461538461538462","5.415384615384616"
"10","","0.08298368298368299","5.393939393939394"
"11","","0.08298368298368299","5.393939393939394"
"12","","0.07598343685300207","5.242857142857143"
"13","","0.0744466800804829","5.211267605633803"
"14","","0.0744466800804829","5.211267605633803"
"15","","0.07191780821917808","5.178082191780822"
"16","","0.06736842105263158","5.052631578947368"
"17","","0.06493506493506493","5.0"
"18","","0.06493506493506493","5.0"
"19","","0.06172839506172839","4.938271604938271"
"20","","0.05880665519219736","4.880952380952381"
