"release","SIY","SCF","ADCS"
"0","","0.05656108597285068","2.8846153846153846"
"1","","0.055152394775036286","2.8679245283018866"
"2","","0.055152394775036286","2.8679245283018866"
"3","","0.055152394775036286","2.8679245283018866"
"4","","0.055152394775036286","2.8679245283018866"
"5","","0.055152394775036286","2.8679245283018866"
"6","","0.055152394775036286","2.8679245283018866"
"7","","0.055152394775036286","2.8679245283018866"
"8","","0.055152394775036286","2.8679245283018866"
"9","","0.055152394775036286","2.8679245283018866"
"10","","0.055152394775036286","2.8679245283018866"
"11","","0.055152394775036286","2.8679245283018866"
"12","","0.055152394775036286","2.8679245283018866"
"13","","0.055152394775036286","2.8679245283018866"
"14","","0.055152394775036286","2.8679245283018866"
"15","","0.055152394775036286","2.8679245283018866"
"16","","0.055152394775036286","2.8679245283018866"
"17","","0.055152394775036286","2.8679245283018866"
"18","","0.055152394775036286","2.8679245283018866"
"19","","0.055152394775036286","2.8679245283018866"
"20","","0.055152394775036286","2.8679245283018866"
