"release","SIY","SCF","ADCS"
"0","","0.13669950738916256","3.8275862068965516"
"1","","0.13669950738916256","3.8275862068965516"
"2","","0.13669950738916256","3.8275862068965516"
"3","","0.13669950738916256","3.8275862068965516"
"4","","0.12988505747126436","3.7666666666666666"
"5","","0.12988505747126436","3.7666666666666666"
"6","","0.12988505747126436","3.7666666666666666"
"7","","0.12988505747126436","3.7666666666666666"
"8","","0.12988505747126436","3.7666666666666666"
"9","","0.12988505747126436","3.7666666666666666"
"10","","0.12988505747126436","3.7666666666666666"
"11","","0.12988505747126436","3.7666666666666666"
"12","","0.12988505747126436","3.7666666666666666"
"13","","0.12988505747126436","3.7666666666666666"
"14","","0.12988505747126436","3.7666666666666666"
"15","","0.12988505747126436","3.7666666666666666"
"16","","0.12988505747126436","3.7666666666666666"
"17","","0.12988505747126436","3.7666666666666666"
"18","","0.12988505747126436","3.7666666666666666"
"19","","0.12988505747126436","3.7666666666666666"
"20","","0.12988505747126436","3.7666666666666666"
