"release","SIY","SCF","ADCS"
"0","","0.05183673469387755","2.54"
"1","","0.04713804713804714","2.5454545454545454"
"2","","0.04713804713804714","2.5454545454545454"
"3","","0.04713804713804714","2.5454545454545454"
"4","","0.04713804713804714","2.5454545454545454"
"5","","0.04262295081967213","2.557377049180328"
"6","","0.04262295081967213","2.557377049180328"
"7","","0.04177683765203596","2.5483870967741935"
"8","","0.04177683765203596","2.5483870967741935"
"9","","0.039663461538461536","2.5384615384615383"
"10","","0.039663461538461536","2.5384615384615383"
"11","","0.03844414292175486","2.537313432835821"
"12","","0.03729752770673487","2.536231884057971"
"13","","0.036853002070393374","2.5428571428571427"
"14","","0.03599374021909233","2.5555555555555554"
"15","","0.035578386605783864","2.5616438356164384"
"16","","0.03517215845982969","2.5675675675675675"
"17","","0.03517215845982969","2.5675675675675675"
"18","","0.03383458646616541","2.5714285714285716"
"19","","0.03383458646616541","2.5714285714285716"
"20","","0.03209876543209877","2.567901234567901"
