"release","SIY","SCF","ADCS"
"0","","0.11594202898550725","2.6666666666666665"
"1","","0.11594202898550725","2.6666666666666665"
"2","","0.11594202898550725","2.6666666666666665"
"3","","0.11166666666666666","2.68"
"4","","0.11166666666666666","2.68"
"5","","0.11166666666666666","2.68"
"6","","0.10256410256410256","2.6666666666666665"
"7","","0.09788359788359788","2.642857142857143"
"8","","0.09788359788359788","2.642857142857143"
"9","","0.09788359788359788","2.642857142857143"
"10","","0.09482758620689655","2.6551724137931036"
"11","","0.08568548387096774","2.65625"
"12","","0.08568548387096774","2.65625"
"13","","0.08568548387096774","2.65625"
"14","","0.08021390374331551","2.6470588235294117"
"15","","0.0773109243697479","2.6285714285714286"
"16","","0.0773109243697479","2.6285714285714286"
"17","","0.07539682539682539","2.638888888888889"
"18","","0.07282282282282282","2.6216216216216215"
"19","","0.07282282282282282","2.6216216216216215"
"20","","0.0673076923076923","2.625"
