"release","SIY","SCF","ADCS"
"0","","0.1813186813186813","2.357142857142857"
"1","","0.1813186813186813","2.357142857142857"
"2","","0.1813186813186813","2.357142857142857"
"3","","0.1813186813186813","2.357142857142857"
"4","","0.1813186813186813","2.357142857142857"
"5","","0.17142857142857143","2.4"
"6","","0.17142857142857143","2.4"
"7","","0.17142857142857143","2.4"
"8","","0.15833333333333333","2.375"
"9","","0.15833333333333333","2.375"
"10","","0.15833333333333333","2.375"
"11","","0.15833333333333333","2.375"
"12","","0.15833333333333333","2.375"
"13","","0.15833333333333333","2.375"
"14","","0.15833333333333333","2.375"
"15","","0.15073529411764705","2.411764705882353"
"16","","0.15073529411764705","2.411764705882353"
"17","","0.1437908496732026","2.4444444444444446"
"18","","0.14035087719298245","2.526315789473684"
"19","","0.14035087719298245","2.526315789473684"
"20","","0.13157894736842105","2.5"
