"TIPO","TAMANHO","RELEASE 0","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"RANDOM_GRAPH","SMALL","MEGASERVICE PROBLEM","IMPROVE","0.28085722","0.28085722","0.28085722","0.28086591428571434","0.2817660804761905","0.2821038923809523","0.28435484190476185","0.2848670176190476","0.2847591476190476","0.2854431680952381","0.28608141809523807","0.2871349761904762","0.28784175761904757","0.28829878","0.28923185571428567","0.29002831285714276","0.2911528128571429","0.2907570104761905","0.291303140952381","0.29148341333333344","0.2933102333333335","0.5355562104761906","0.5355562104761906","0.5355562104761906","0.5352437200000001","0.5345142895238095","0.5320270747619048","0.530128089047619","0.5292584538095237","0.5309167809523809","0.5322288314285715","0.5340928547619046","0.5360136509523808","0.5374643871428569","0.5397838185714283","0.5405718857142854","0.5424198866666664","0.5442745690476188","0.5471905647619046","0.5486646866666666","0.5505984414285714","0.5590872952380951","0.246530599030599","0.246530599030599","0.246530599030599","0.2461472918615776","0.241933040504469","0.23386541640743308","0.22678491559794065","0.22090767892238455","0.21403115053325122","0.20772587377076532","0.20319850853685442","0.19801340570579845","0.19345402122326044","0.18815258782529898","0.1856272424726648","0.18068377426625987","0.1762936386675883","0.1728155487114346","0.1702763268347706","0.1684045981088219","0.1551379892606986","2.446243782672354","2.446243782672354","2.446243782672354","2.44510519903377","2.4324956657099523","2.41453945253315","2.394282092790496","2.3810942146866516","2.3676444159637433","2.356462468232702","2.3469272088052495","2.3406658898990833","2.3358730128865024","2.332603129748198","2.335235591639837","2.3349889994029756","2.335461370926321","2.3389308939870204","2.3442446993928634","2.3489074935491967","2.3815938861938384"
"RANDOM_GRAPH","SMALL","NO PROBLEM","WORSEN","0.30944523523809536","0.30944523523809536","0.30944523523809536","0.30943651380952397","0.30964696619047627","0.31008425238095255","0.31102862238095247","0.3113837347619049","0.31174744190476195","0.3126046604761905","0.31329833809523805","0.31404385428571424","0.3145805090476191","0.31517764238095247","0.3159523009523811","0.316711221904762","0.31832312619047615","0.3188192123809523","0.31897552999999995","0.3195346061904762","0.3220928614285714","0.4894914419047616","0.4894914419047616","0.4894914419047616","0.48957807476190446","0.49085349190476163","0.4949238523809522","0.4996152299999999","0.5026088671428571","0.5063308800000003","0.509771051904762","0.513149781904762","0.5173268880952382","0.5204619609523812","0.5245054814285715","0.5270358514285712","0.530850314285714","0.5360848319047619","0.5402992204761903","0.54320536","0.5473841990476189","0.562717702857143","0.220585573778851","0.220585573778851","0.220585573778851","0.22054196659238665","0.21927536010519194","0.2164515036783943","0.21356224162670417","0.21083029492416924","0.20778455370615917","0.20540212158964916","0.20287454297958493","0.19997784250493225","0.19761412795192093","0.1951002971425351","0.19342683133041377","0.19112167811139494","0.18781270836556094","0.1853799420470333","0.18352607317359343","0.18095785322853944","0.17116516939926166","2.2651575058927995","2.2651575058927995","2.2651575058927995","2.2658116136897646","2.2795459897245607","2.3092989025447004","2.342885583035405","2.3635161721008684","2.3894453689544353","2.413740950925824","2.4309701320106005","2.4555202656656663","2.471449603049007","2.4919176688996463","2.507045205928444","2.5247667308038833","2.5552668268059695","2.5756896554439495","2.588753423481733","2.605861071198025","2.6770760793120085"
"RANDOM_GRAPH","MEDIUM","MEGASERVICE PROBLEM","IMPROVE","0.27321544","0.2740352871428571","0.2743873485714286","0.2769113628571428","0.27964846000000004","0.2824372038095237","0.28557969571428565","0.28795330761904747","0.2895174052380952","0.2900649204761905","0.29164390857142886","0.29343791571428607","0.29478066190476215","0.2962294000000002","0.29737939142857145","0.2987418047619048","0.2997341609523811","0.300374401904762","0.30158616666666666","0.302682861904762","0.307485837142857","0.6160137414285713","0.6151109623809524","0.6152357642857142","0.6095763447619047","0.6044780399999997","0.6000891823809521","0.5978852180952381","0.5969871976190474","0.5964741609523808","0.5967512638095237","0.5971555390476191","0.5981825128571425","0.5989064371428569","0.6001435819047618","0.6013709680952379","0.6022573623809524","0.6033547723809528","0.6050253014285717","0.6058588733333334","0.6067214857142857","0.6109032976190475","0.158513930015495","0.15769237862556074","0.15726113440770567","0.15366272826455557","0.14954658718625705","0.14480058472770377","0.14018805663996872","0.1363164461137379","0.13240290434383714","0.1292568339923884","0.12609973788069784","0.12304102096435166","0.12058245480398941","0.1177558786149395","0.11524107105671723","0.1131808265359835","0.11112634970965568","0.10890040246961442","0.10688586168075277","0.10514246830165722","0.09794679873579143","3.2695380220667025","3.2626743253474784","3.2602074406626826","3.235715926172657","3.208966160847538","3.1814772451911186","3.158803532588162","3.1414159665255745","3.1276660249450576","3.118961429419001","3.109064928416091","3.1068874710889505","3.1033520938811","3.1018051245749847","3.1021176955950467","3.10162792698993","3.1004164031430377","3.101051873120176","3.1027710564409077","3.1038375955507562","3.1013078916376986"
"RANDOM_GRAPH","MEDIUM","NO PROBLEM","WORSEN","0.32181939857142866","0.32164738095238105","0.3216337976190477","0.321578968095238","0.3210907457142857","0.3209503161904762","0.321020949047619","0.3218496257142856","0.322751838095238","0.3237694033333332","0.32452047428571423","0.32578305619047626","0.3269133890476191","0.3278841776190476","0.3280491552380954","0.32911292380952395","0.3299619285714288","0.33055832619047637","0.33088272000000013","0.33146608238095243","0.33346176666666666","0.5334256928571427","0.5340418119047617","0.534435238095238","0.5381115376190475","0.5439042557142855","0.5485596771428568","0.5537286690476191","0.559395027142857","0.5642215671428571","0.5699653190476194","0.5747070185714287","0.5790846680952383","0.5834115661904761","0.5875824295238095","0.5916819461904761","0.5949937319047619","0.598648088095238","0.6022275371428573","0.605508832857143","0.6091581123809521","0.620424351904762","0.14912108979703192","0.1488513819308544","0.1486278645614868","0.1465698202623482","0.14352421905184032","0.14097097323645363","0.13850816819914544","0.13534128723391464","0.13291382706647306","0.1298488758773446","0.12731781747920445","0.12488570148184262","0.12240022873854109","0.12002130967073857","0.11802999574545149","0.11603545572334585","0.1139461853842071","0.11197387316133384","0.11020738520945912","0.10829132315065126","0.10183418268085268","3.052278116719349","3.052763786252638","3.05280747797175","3.0570557650083328","3.0672940774941524","3.076017822324339","3.084288202540299","3.094327358422607","3.1012115687680644","3.111991226523286","3.120587974049059","3.1259743814351286","3.1332897951569465","3.1407537469057236","3.1478243086456854","3.1532155347553013","3.1597242082708745","3.1655431426377736","3.1714350011416723","3.179069038712845","3.200253529048511"
"RANDOM_GRAPH","BIG","MEGASERVICE PROBLEM","IMPROVE","0.32863741000000013","0.33775354000000013","0.3416203385714285","0.3455907561904759","0.3489342","0.3514124704761905","0.3533112033333335","0.35575761952380947","0.35776241333333325","0.35997509952380946","0.36154572428571463","0.36354013666666674","0.36489031809523803","0.36661721","0.3681714995238097","0.3698791985714289","0.37132567666666666","0.372940671904762","0.37401968095238103","0.3754994147619049","0.37904440476190454","0.5402880352380954","0.5345589590476186","0.537889436190476","0.540322097142857","0.5435490838095237","0.5458195971428577","0.5489664423809519","0.5531862952380951","0.5571758400000001","0.5604201366666667","0.563300624285714","0.567238626190476","0.5701435604761905","0.5734618623809526","0.576794321904762","0.5795192323809523","0.5820618090476192","0.5847508533333335","0.5868673866666668","0.5894872576190479","0.5974962476190476","0.1078375470849682","0.10044667990414494","0.0969119861526087","0.09360494996254085","0.0907057726421254","0.0882584933653903","0.08595232186139208","0.08364579142521737","0.08163607951033355","0.07968077747821613","0.07808267693457376","0.07603454332865554","0.07448961927828718","0.07281857449983105","0.07119191381929693","0.0698643879947334","0.06841352419701374","0.06705343311808976","0.06589780379383875","0.06449411602304458","0.060383581526966386","4.934741612794301","4.808611207160887","4.754749602389539","4.702131546927436","4.659107194786119","4.623102268762469","4.592139605969589","4.559823392558234","4.531006887821024","4.5014340086368","4.480173839623224","4.451239165123443","4.429992298214421","4.405893318993061","4.382288954380764","4.36069155385714","4.339980951404488","4.31902876150308","4.302596762556632","4.282077162832522","4.2190696980881714"
"RANDOM_GRAPH","BIG","NO PROBLEM","WORSEN","0.3729374471428569","0.3736570323809522","0.37471272380952353","0.37622276333333315","0.37778879095238094","0.3782893123809523","0.3799506528571431","0.38117189000000007","0.38216396285714266","0.3831553904761906","0.38466266190476206","0.385929527142857","0.38666924428571425","0.38758234428571453","0.3887513461904764","0.3900011361904761","0.39080598809523825","0.39148757714285737","0.3921212976190476","0.3926081452380951","0.39427748809523827","0.47814202666666683","0.49714277761904757","0.5069474733333333","0.516908329047619","0.5256994723809524","0.5328277047619049","0.5394344457142859","0.5463263961904765","0.5519429928571432","0.5585165061904761","0.5652103171428572","0.5700845619047621","0.5752275766666667","0.5810202714285712","0.5856399604761904","0.5899694090476189","0.5946464647619047","0.5990737733333337","0.6032026085714287","0.6070877066666668","0.6194832638095237","0.10602176663852948","0.10075189680472553","0.09808005338910612","0.09508665560836749","0.09252088090131226","0.0904235364006751","0.08840330991770899","0.08637584344714379","0.08468033797660143","0.08277935603245887","0.08076136513530294","0.07921829745595609","0.07775368948103488","0.0759744135772359","0.07453518834252","0.07311192162886067","0.07170940121013031","0.07035744906763469","0.0690929571539391","0.0678993271065804","0.06403468096154215","4.770674521366415","4.717935071615072","4.687489340181379","4.657446026477413","4.6311049702094715","4.615125805364546","4.592662756577744","4.572881861168884","4.556412614854149","4.537273443369524","4.516561176003765","4.502346437909462","4.48760706536042","4.4708160663945","4.454866666111013","4.438292533928509","4.423229770786825","4.4110685801624205","4.398008800912305","4.385666975039696","4.345448613635427"
"BARABASI_ALBERT_GRAPH","SMALL","MEGASERVICE PROBLEM","IMPROVE","0.2488820185714286","0.2488820185714286","0.2488820185714286","0.24892421000000006","0.24950925904761906","0.25218166571428574","0.2541328452380953","0.2561437095238095","0.25778038523809527","0.25919727380952384","0.2608776561904763","0.26244789142857156","0.2642736085714288","0.2667785352380953","0.26751454666666674","0.2684658995238095","0.27009857523809516","0.27063712952380936","0.2717476147619046","0.2723527919047618","0.2780899361904762","0.5300349333333336","0.5300349333333336","0.5300349333333336","0.5298700361904766","0.5281949904761907","0.5254189823809524","0.5237846995238095","0.5227179195238094","0.5232537423809522","0.5253639909523807","0.5272496885714284","0.529763301904762","0.53120842","0.5340764957142854","0.5347013128571425","0.5374840361904757","0.5400067657142852","0.5418418695238092","0.5444124323809523","0.5456401371428573","0.5549613776190475","0.2474673606816464","0.2474673606816464","0.2474673606816464","0.24719917648489081","0.24348654652226084","0.23681434772821333","0.22914348023591727","0.2221895677462905","0.2166659080104459","0.20904761777937372","0.2046697959435686","0.1992839840103219","0.1948135365257214","0.188579606811031","0.18615369897601222","0.1818792145124521","0.17698175857673867","0.17359423675821287","0.17058624180977702","0.16849356839419916","0.1556152684334327","2.4888859156716303","2.4888859156716303","2.4888859156716303","2.4879897879897883","2.4788786808429673","2.460119102419523","2.4426038200828115","2.4256488352916925","2.4104707244203047","2.3958707197965285","2.3888374371750105","2.38551337937948","2.376148325174752","2.3657849123373236","2.3646951113492474","2.366652667201097","2.367463045722113","2.372014254071973","2.3740763067178365","2.3790689896239816","2.4012478719510866"
"BARABASI_ALBERT_GRAPH","SMALL","NO PROBLEM","WORSEN","0.2631592161904762","0.2631592161904762","0.2631592161904762","0.2631940619047619","0.2646164390476191","0.26744521","0.27024028904761904","0.2717581180952381","0.2734471694761903","0.2751259966190475","0.27646557090476187","0.27832032138095236","0.2796479032857143","0.2816583356666666","0.2828561337619047","0.2845349509047617","0.2863244647142856","0.28747891519047614","0.2881890887142858","0.2892153572857143","0.29354118752380964","0.49078558285714274","0.49078558285714274","0.49078558285714274","0.4909156857142857","0.4926551952380952","0.4970760852380953","0.5016403704761903","0.5048025104761902","0.5098219166666665","0.5148727166666666","0.5182847776190475","0.5220715914285715","0.5264489785714286","0.5309897842857142","0.5334995461904761","0.5376140719047622","0.5424230990476193","0.5462963790476191","0.5494248276190477","0.553502560952381","0.5683425947619044","0.2369677412534555","0.2369677412534555","0.2369677412534555","0.2368072668072668","0.2349167300953016","0.23117436135293276","0.22679464054464055","0.22392431486969294","0.22068211394892043","0.21756096185662732","0.21515125886366473","0.21209278947337312","0.20892729778289254","0.2048473396024257","0.2028549135680934","0.1996906577009407","0.19583267886000424","0.19291128878585373","0.19067308057039428","0.18779122042847218","0.17682947719830674","2.430459381887954","2.430459381887954","2.430459381887954","2.4314082742654177","2.4436470870399445","2.4693230050372907","2.494774009059723","2.5101953395966","2.5356753944779147","2.5595702247283407","2.577635626286666","2.5956594131947957","2.6182427971393034","2.6360007269378127","2.649057234393368","2.664655264551327","2.6844818510127944","2.701611555194087","2.713933114140432","2.732360691240058","2.7951807827656343"
"BARABASI_ALBERT_GRAPH","MEDIUM","MEGASERVICE PROBLEM","IMPROVE","0.27419691071428576","0.2742346526190476","0.2742724583333333","0.2759793682380952","0.27801741204761915","0.28091458761904764","0.2822152585714286","0.2849335647619048","0.2869137995238095","0.28958236095238093","0.2910874528571429","0.2928346366666667","0.29403206952380956","0.29499454619047616","0.29700386238095244","0.29766045714285705","0.2995060723809523","0.29995635238095225","0.3008087385714286","0.30195580571428576","0.30612933047619056","0.6263789233333337","0.6262594623809528","0.6260924466666671","0.6215505890476191","0.6146213980952382","0.6110555295238096","0.6097628647619048","0.608401029047619","0.6076195704761906","0.6069153947619047","0.6068180790476185","0.6071687680952377","0.6073551752380949","0.6078907623809524","0.6088804204761905","0.6092797823809527","0.6098640723809525","0.6102663228571429","0.6107815542857142","0.6116127876190476","0.6138902990476192","0.14658109393961222","0.14647828241167224","0.14630307429626913","0.14344380130669665","0.13936028415849297","0.13459612333347273","0.13142400653961198","0.12771928952338435","0.12484735483977863","0.12092559973513434","0.11838847722700035","0.11572255066835768","0.11356445572869737","0.11122337917053025","0.10893900222762584","0.1074326384028684","0.10537327726897157","0.10353808088555762","0.1020728588310451","0.10026735054912432","0.09409520462673172","2.984834032695403","2.9844505756418362","2.983599759972595","2.965476878276763","2.9402833107320996","2.9151138552197144","2.9037733000269412","2.890242447690688","2.8819466212048823","2.874407881598865","2.8719466057877083","2.8754773008105574","2.8771738748762368","2.8808232383595023","2.8825331185680745","2.8866586823629237","2.8882011415063444","2.892547821241483","2.895241030431639","2.89931800097756","2.913051510450321"
"BARABASI_ALBERT_GRAPH","MEDIUM","NO PROBLEM","WORSEN","0.28720618057142866","0.28699502723809533","0.2870846577142858","0.28809397385714286","0.2896499631904762","0.29151895490476193","0.2931520677619048","0.294620039809524","0.29554024623809527","0.2969848052857142","0.29829305595238065","0.29911718295238077","0.3001158763809524","0.30129199304761894","0.3021415668571427","0.30291028257142844","0.3036775417142857","0.30461044685714284","0.3054705582857141","0.30602522423809514","0.30877151080952386","0.5832048280952379","0.5840352223809523","0.5842175742857141","0.5866142838095237","0.5893931257142858","0.5922335623809523","0.5958100157142856","0.5993076604761907","0.601904494761905","0.6050212095238098","0.6074204319047624","0.6100263671428573","0.6131163666666668","0.6162726280952382","0.618549396666667","0.620726440952381","0.6235700990476192","0.6261886433333332","0.6279339338095236","0.6303188652380952","0.6388238066666663","0.14123437500331","0.14094266541822942","0.140815859221093","0.13906996509713168","0.13683708668188663","0.13446109506859583","0.1319001798929728","0.12912916825154785","0.1270248335858708","0.12437191346315317","0.12232896027464982","0.12050632661113718","0.11821216039214731","0.1158072106656436","0.11417735781204232","0.11251044898226674","0.11054511644598147","0.1086202205829176","0.10711892383046787","0.10554517903370916","0.09925253159278909","2.8289393149901816","2.831717454613257","2.832572463283392","2.842933524940565","2.855484785934411","2.8689497363342085","2.8872207917514685","2.9032471713912145","2.9145463920050707","2.9270198812217463","2.9379339759147363","2.9482416284358632","2.9607731009246803","2.9735080514373085","2.9834514859840597","2.9936768406733267","3.0040726030483293","3.0136207902946346","3.020529599343078","3.0296703196642745","3.0623129082799907"
