"release","SIY","SCF","ADCS"
"0","","0.2638888888888889","2.111111111111111"
"1","","0.2638888888888889","2.111111111111111"
"2","","0.2638888888888889","2.111111111111111"
"3","","0.2638888888888889","2.111111111111111"
"4","","0.2638888888888889","2.111111111111111"
"5","","0.2638888888888889","2.111111111111111"
"6","","0.2638888888888889","2.111111111111111"
"7","","0.24444444444444444","2.2"
"8","","0.24444444444444444","2.2"
"9","","0.24444444444444444","2.2"
"10","","0.24444444444444444","2.2"
"11","","0.23636363636363636","2.3636363636363638"
"12","","0.23636363636363636","2.3636363636363638"
"13","","0.23636363636363636","2.3636363636363638"
"14","","0.23636363636363636","2.3636363636363638"
"15","","0.23636363636363636","2.3636363636363638"
"16","","0.23636363636363636","2.3636363636363638"
"17","","0.22727272727272727","2.5"
"18","","0.22727272727272727","2.5"
"19","","0.22727272727272727","2.5"
"20","","0.21153846153846154","2.5384615384615383"
