"release","SIY","SCF","ADCS"
"0","","0.1358695652173913","3.125"
"1","","0.1358695652173913","3.125"
"2","","0.1358695652173913","3.125"
"3","","0.13166666666666665","3.16"
"4","","0.13166666666666665","3.16"
"5","","0.13166666666666665","3.16"
"6","","0.1225071225071225","3.185185185185185"
"7","","0.1225071225071225","3.185185185185185"
"8","","0.11904761904761904","3.2142857142857144"
"9","","0.11904761904761904","3.2142857142857144"
"10","","0.1145320197044335","3.206896551724138"
"11","","0.1145320197044335","3.206896551724138"
"12","","0.10752688172043011","3.225806451612903"
"13","","0.10383064516129033","3.21875"
"14","","0.10037878787878787","3.212121212121212"
"15","","0.10037878787878787","3.212121212121212"
"16","","0.0962566844919786","3.176470588235294"
"17","","0.09327731092436975","3.1714285714285713"
"18","","0.09327731092436975","3.1714285714285713"
"19","","0.09047619047619047","3.1666666666666665"
"20","","0.08463726884779517","3.1315789473684212"
