"release","SIY","SCF","ADCS"
"0","","0.18128654970760233","3.263157894736842"
"1","","0.18128654970760233","3.263157894736842"
"2","","0.18128654970760233","3.263157894736842"
"3","","0.18128654970760233","3.263157894736842"
"4","","0.1736842105263158","3.3"
"5","","0.1736842105263158","3.3"
"6","","0.1736842105263158","3.3"
"7","","0.16428571428571428","3.2857142857142856"
"8","","0.16428571428571428","3.2857142857142856"
"9","","0.16428571428571428","3.2857142857142856"
"10","","0.15584415584415584","3.272727272727273"
"11","","0.15584415584415584","3.272727272727273"
"12","","0.15584415584415584","3.272727272727273"
"13","","0.15584415584415584","3.272727272727273"
"14","","0.15019762845849802","3.3043478260869565"
"15","","0.15019762845849802","3.3043478260869565"
"16","","0.14492753623188406","3.3333333333333335"
"17","","0.14492753623188406","3.3333333333333335"
"18","","0.14492753623188406","3.3333333333333335"
"19","","0.14","3.36"
"20","","0.13538461538461538","3.3846153846153846"
