"release","SIY","SCF","ADCS"
"0","","0.08974358974358974","2.3333333333333335"
"1","","0.08974358974358974","2.3333333333333335"
"2","","0.08974358974358974","2.3333333333333335"
"3","","0.08974358974358974","2.3333333333333335"
"4","","0.08974358974358974","2.3333333333333335"
"5","","0.08597883597883597","2.3214285714285716"
"6","","0.08597883597883597","2.3214285714285716"
"7","","0.08251231527093596","2.310344827586207"
"8","","0.07358870967741936","2.28125"
"9","","0.07358870967741936","2.28125"
"10","","0.07102272727272728","2.272727272727273"
"11","","0.06862745098039216","2.264705882352941"
"12","","0.06862745098039216","2.264705882352941"
"13","","0.06638655462184874","2.257142857142857"
"14","","0.06231231231231231","2.2432432432432434"
"15","","0.06231231231231231","2.2432432432432434"
"16","","0.06231231231231231","2.2432432432432434"
"17","","0.060455192034139404","2.236842105263158"
"18","","0.060455192034139404","2.236842105263158"
"19","","0.058704453441295545","2.230769230769231"
"20","","0.05260243632336656","2.2093023255813953"
