"release","SIY","SCF","ADCS"
"0","","0.0782608695652174","3.5217391304347827"
"1","","0.0782608695652174","3.5217391304347827"
"2","","0.0782608695652174","3.5217391304347827"
"3","","0.07585568917668825","3.4893617021276597"
"4","","0.07585568917668825","3.4893617021276597"
"5","","0.07585568917668825","3.4893617021276597"
"6","","0.07270408163265306","3.489795918367347"
"7","","0.07270408163265306","3.489795918367347"
"8","","0.06941176470588235","3.4705882352941178"
"9","","0.06941176470588235","3.4705882352941178"
"10","","0.06676342525399129","3.4716981132075473"
"11","","0.06676342525399129","3.4716981132075473"
"12","","0.06676342525399129","3.4716981132075473"
"13","","0.06533892382948987","3.462962962962963"
"14","","0.060193587416817906","3.4310344827586206"
"15","","0.05902980713033314","3.4237288135593222"
"16","","0.05819209039548023","3.433333333333333"
"17","","0.05819209039548023","3.433333333333333"
"18","","0.05819209039548023","3.433333333333333"
"19","","0.057103825136612024","3.4262295081967213"
"20","","0.053125","3.4"
