"release","SIY","SCF","ADCS"
"0","","0.14743589743589744","1.7692307692307692"
"1","","0.14743589743589744","1.7692307692307692"
"2","","0.14743589743589744","1.7692307692307692"
"3","","0.14743589743589744","1.7692307692307692"
"4","","0.14285714285714285","1.8571428571428572"
"5","","0.14285714285714285","1.8571428571428572"
"6","","0.14285714285714285","1.8571428571428572"
"7","","0.14285714285714285","1.8571428571428572"
"8","","0.1380952380952381","1.9333333333333333"
"9","","0.1380952380952381","1.9333333333333333"
"10","","0.13333333333333333","2.0"
"11","","0.13333333333333333","2.0"
"12","","0.13333333333333333","2.0"
"13","","0.12867647058823528","2.0588235294117645"
"14","","0.12867647058823528","2.0588235294117645"
"15","","0.12867647058823528","2.0588235294117645"
"16","","0.12867647058823528","2.0588235294117645"
"17","","0.12867647058823528","2.0588235294117645"
"18","","0.12418300653594772","2.111111111111111"
"19","","0.11988304093567251","2.1578947368421053"
"20","","0.11578947368421053","2.2"
