"release","SIY","SCF","ADCS"
"0","","0.11988304093567251","2.1578947368421053"
"1","","0.11988304093567251","2.1578947368421053"
"2","","0.11988304093567251","2.1578947368421053"
"3","","0.11988304093567251","2.1578947368421053"
"4","","0.11988304093567251","2.1578947368421053"
"5","","0.11052631578947368","2.1"
"6","","0.11052631578947368","2.1"
"7","","0.11052631578947368","2.1"
"8","","0.11052631578947368","2.1"
"9","","0.11052631578947368","2.1"
"10","","0.11052631578947368","2.1"
"11","","0.11052631578947368","2.1"
"12","","0.11052631578947368","2.1"
"13","","0.11052631578947368","2.1"
"14","","0.11052631578947368","2.1"
"15","","0.11052631578947368","2.1"
"16","","0.11052631578947368","2.1"
"17","","0.11052631578947368","2.1"
"18","","0.11052631578947368","2.1"
"19","","0.11052631578947368","2.1"
"20","","0.11052631578947368","2.1"
