"release","RD1-ADS","RD1-AIS","RD1-ACS","RD1-RCS","RD1-RIS","RD2-ADS","RD2-AIS","RD2-ACS","RD2-RCS","RD2-RIS","RD3-ADS","RD3-AIS","RD3-ACS","RD3-RCS","RD3-RIS","RD4-ADS","RD4-AIS","RD4-ACS","RD4-RCS","RD4-RIS","RD5-ADS","RD5-AIS","RD5-ACS","RD5-RCS","RD5-RIS","RD6-ADS","RD6-AIS","RD6-ACS","RD6-RCS","RD6-RIS","RD7-ADS","RD7-AIS","RD7-ACS","RD7-RCS","RD7-RIS","RD8-ADS","RD8-AIS","RD8-ACS","RD8-RCS","RD8-RIS","RD9-ADS","RD9-AIS","RD9-ACS","RD9-RCS","RD9-RIS","RD10-ADS","RD10-AIS","RD10-ACS","RD10-RCS","RD10-RIS","RD11-ADS","RD11-AIS","RD11-ACS","RD11-RCS","RD11-RIS","RD12-ADS","RD12-AIS","RD12-ACS","RD12-RCS","RD12-RIS","RD13-ADS","RD13-AIS","RD13-ACS","RD13-RCS","RD13-RIS","RD14-ADS","RD14-AIS","RD14-ACS","RD14-RCS","RD14-RIS","RD15-ADS","RD15-AIS","RD15-ACS","RD15-RCS","RD15-RIS","RD16-ADS","RD16-AIS","RD16-ACS","RD16-RCS","RD16-RIS","RD17-ADS","RD17-AIS","RD17-ACS","RD17-RCS","RD17-RIS","RD18-ADS","RD18-AIS","RD18-ACS","RD18-RCS","RD18-RIS","RD19-ADS","RD19-AIS","RD19-ACS","RD19-RCS","RD19-RIS","RD20-ADS","RD20-AIS","RD20-ACS","RD20-RCS","RD20-RIS","RD21-ADS","RD21-AIS","RD21-ACS","RD21-RCS","RD21-RIS","RD22-ADS","RD22-AIS","RD22-ACS","RD22-RCS","RD22-RIS","RD23-ADS","RD23-AIS","RD23-ACS","RD23-RCS","RD23-RIS","RD24-ADS","RD24-AIS","RD24-ACS","RD24-RCS","RD24-RIS","CPS1-ADS","CPS1-AIS","CPS1-ACS","CPS1-RCS","CPS1-RIS","GTW-ADS","GTW-AIS","GTW-ACS","GTW-RCS","GTW-RIS","REG-ADS","REG-AIS","REG-ACS","REG-RCS","REG-RIS","CFG-ADS","CFG-AIS","CFG-ACS","CFG-RCS","CFG-RIS","TRC-ADS","TRC-AIS","TRC-ACS","TRC-RCS","TRC-RIS","MSV1-ADS","MSV1-AIS","MSV1-ACS","MSV1-RCS","MSV1-RIS","MSV2-ADS","MSV2-AIS","MSV2-ACS","MSV2-RCS","MSV2-RIS","MSV3-ADS","MSV3-AIS","MSV3-ACS","MSV3-RCS","MSV3-RIS","MSV4-ADS","MSV4-AIS","MSV4-ACS","MSV4-RCS","MSV4-RIS","MSV5-ADS","MSV5-AIS","MSV5-ACS","MSV5-RCS","MSV5-RIS","MSV6-ADS","MSV6-AIS","MSV6-ACS","MSV6-RCS","MSV6-RIS","MSV7-ADS","MSV7-AIS","MSV7-ACS","MSV7-RCS","MSV7-RIS","MSV8-ADS","MSV8-AIS","MSV8-ACS","MSV8-RCS","MSV8-RIS","MSV9-ADS","MSV9-AIS","MSV9-ACS","MSV9-RCS","MSV9-RIS","MSV10-ADS","MSV10-AIS","MSV10-ACS","MSV10-RCS","MSV10-RIS","MSV11-ADS","MSV11-AIS","MSV11-ACS","MSV11-RCS","MSV11-RIS","MSV12-ADS","MSV12-AIS","MSV12-ACS","MSV12-RCS","MSV12-RIS","MSV13-ADS","MSV13-AIS","MSV13-ACS","MSV13-RCS","MSV13-RIS","MSV14-ADS","MSV14-AIS","MSV14-ACS","MSV14-RCS","MSV14-RIS","MSV15-ADS","MSV15-AIS","MSV15-ACS","MSV15-RCS","MSV15-RIS","MSV16-ADS","MSV16-AIS","MSV16-ACS","MSV16-RCS","MSV16-RIS","MSV17-ADS","MSV17-AIS","MSV17-ACS","MSV17-RCS","MSV17-RIS","MSV18-ADS","MSV18-AIS","MSV18-ACS","MSV18-RCS","MSV18-RIS","MSV19-ADS","MSV19-AIS","MSV19-ACS","MSV19-RCS","MSV19-RIS","MSV20-ADS","MSV20-AIS","MSV20-ACS","MSV20-RCS","MSV20-RIS","MSV21-ADS","MSV21-AIS","MSV21-ACS","MSV21-RCS","MSV21-RIS"
"1","7.0","1.0","7.0","0.2413793103448276","0.034482758620689655","4.0","3.0","12.0","0.13793103448275862","0.10344827586206896","2.0","4.0","8.0","0.06896551724137931","0.13793103448275862","3.0","1.0","3.0","0.10344827586206896","0.034482758620689655","7.0","1.0","7.0","0.2413793103448276","0.034482758620689655","3.0","4.0","12.0","0.10344827586206896","0.13793103448275862","2.0","4.0","8.0","0.06896551724137931","0.13793103448275862","4.0","1.0","4.0","0.13793103448275862","0.034482758620689655","6.0","3.0","18.0","0.20689655172413793","0.10344827586206896","5.0","3.0","15.0","0.1724137931034483","0.10344827586206896","3.0","2.0","6.0","0.10344827586206896","0.06896551724137931","7.0","2.0","14.0","0.2413793103448276","0.06896551724137931","7.0","3.0","21.0","0.2413793103448276","0.10344827586206896","4.0","4.0","16.0","0.13793103448275862","0.13793103448275862","5.0","2.0","10.0","0.1724137931034483","0.06896551724137931","4.0","3.0","12.0","0.13793103448275862","0.10344827586206896","4.0","2.0","8.0","0.13793103448275862","0.06896551724137931","5.0","1.0","5.0","0.1724137931034483","0.034482758620689655","5.0","1.0","5.0","0.1724137931034483","0.034482758620689655","3.0","6.0","18.0","0.10344827586206896","0.20689655172413793","4.0","2.0","8.0","0.13793103448275862","0.06896551724137931","8.0","2.0","16.0","0.27586206896551724","0.06896551724137931","6.0","2.0","12.0","0.20689655172413793","0.06896551724137931","5.0","3.0","15.0","0.1724137931034483","0.10344827586206896","7.0","1.0","7.0","0.2413793103448276","0.034482758620689655","2.0","0.0","0.0","0.06896551724137931","0.0","1.0","26.0","26.0","0.034482758620689655","0.896551724137931","1.0","11.0","11.0","0.034482758620689655","0.3793103448275862","1.0","27.0","27.0","0.034482758620689655","0.9310344827586207","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","7.0","1.0","7.0","0.2","0.02857142857142857","4.0","3.0","12.0","0.11428571428571428","0.08571428571428572","2.0","4.0","8.0","0.05714285714285714","0.11428571428571428","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","7.0","1.0","7.0","0.2","0.02857142857142857","3.0","4.0","12.0","0.08571428571428572","0.11428571428571428","2.0","4.0","8.0","0.05714285714285714","0.11428571428571428","4.0","1.0","4.0","0.11428571428571428","0.02857142857142857","6.0","3.0","18.0","0.17142857142857143","0.08571428571428572","5.0","3.0","15.0","0.14285714285714285","0.08571428571428572","3.0","2.0","6.0","0.08571428571428572","0.05714285714285714","7.0","2.0","14.0","0.2","0.05714285714285714","7.0","3.0","21.0","0.2","0.08571428571428572","4.0","4.0","16.0","0.11428571428571428","0.11428571428571428","5.0","2.0","10.0","0.14285714285714285","0.05714285714285714","4.0","3.0","12.0","0.11428571428571428","0.08571428571428572","4.0","2.0","8.0","0.11428571428571428","0.05714285714285714","5.0","1.0","5.0","0.14285714285714285","0.02857142857142857","5.0","1.0","5.0","0.14285714285714285","0.02857142857142857","3.0","6.0","18.0","0.08571428571428572","0.17142857142857143","4.0","2.0","8.0","0.11428571428571428","0.05714285714285714","14.0","2.0","28.0","0.4","0.05714285714285714","6.0","2.0","12.0","0.17142857142857143","0.05714285714285714","5.0","3.0","15.0","0.14285714285714285","0.08571428571428572","7.0","1.0","7.0","0.2","0.02857142857142857","2.0","0.0","0.0","0.05714285714285714","0.0","1.0","32.0","32.0","0.02857142857142857","0.9142857142857143","1.0","14.0","14.0","0.02857142857142857","0.4","1.0","31.0","31.0","0.02857142857142857","0.8857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","1.0","1.0","1.0","0.02857142857142857","0.02857142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","7.0","1.0","7.0","0.2","0.02857142857142857","4.0","3.0","12.0","0.11428571428571428","0.08571428571428572","2.0","4.0","8.0","0.05714285714285714","0.11428571428571428","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","7.0","1.0","7.0","0.2","0.02857142857142857","3.0","4.0","12.0","0.08571428571428572","0.11428571428571428","2.0","4.0","8.0","0.05714285714285714","0.11428571428571428","4.0","1.0","4.0","0.11428571428571428","0.02857142857142857","6.0","3.0","18.0","0.17142857142857143","0.08571428571428572","5.0","3.0","15.0","0.14285714285714285","0.08571428571428572","3.0","2.0","6.0","0.08571428571428572","0.05714285714285714","7.0","2.0","14.0","0.2","0.05714285714285714","7.0","3.0","21.0","0.2","0.08571428571428572","4.0","4.0","16.0","0.11428571428571428","0.11428571428571428","5.0","2.0","10.0","0.14285714285714285","0.05714285714285714","4.0","3.0","12.0","0.11428571428571428","0.08571428571428572","4.0","2.0","8.0","0.11428571428571428","0.05714285714285714","5.0","1.0","5.0","0.14285714285714285","0.02857142857142857","5.0","1.0","5.0","0.14285714285714285","0.02857142857142857","3.0","6.0","18.0","0.08571428571428572","0.17142857142857143","4.0","2.0","8.0","0.11428571428571428","0.05714285714285714","14.0","2.0","28.0","0.4","0.05714285714285714","6.0","2.0","12.0","0.17142857142857143","0.05714285714285714","5.0","3.0","15.0","0.14285714285714285","0.08571428571428572","7.0","1.0","7.0","0.2","0.02857142857142857","2.0","0.0","0.0","0.05714285714285714","0.0","1.0","32.0","32.0","0.02857142857142857","0.9142857142857143","1.0","14.0","14.0","0.02857142857142857","0.4","1.0","31.0","31.0","0.02857142857142857","0.8857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","1.0","1.0","1.0","0.02857142857142857","0.02857142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","7.0","1.0","7.0","0.19444444444444445","0.027777777777777776","4.0","3.0","12.0","0.1111111111111111","0.08333333333333333","2.0","4.0","8.0","0.05555555555555555","0.1111111111111111","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","7.0","1.0","7.0","0.19444444444444445","0.027777777777777776","3.0","4.0","12.0","0.08333333333333333","0.1111111111111111","2.0","4.0","8.0","0.05555555555555555","0.1111111111111111","4.0","1.0","4.0","0.1111111111111111","0.027777777777777776","6.0","3.0","18.0","0.16666666666666666","0.08333333333333333","5.0","3.0","15.0","0.1388888888888889","0.08333333333333333","3.0","2.0","6.0","0.08333333333333333","0.05555555555555555","7.0","2.0","14.0","0.19444444444444445","0.05555555555555555","7.0","3.0","21.0","0.19444444444444445","0.08333333333333333","4.0","4.0","16.0","0.1111111111111111","0.1111111111111111","5.0","2.0","10.0","0.1388888888888889","0.05555555555555555","4.0","3.0","12.0","0.1111111111111111","0.08333333333333333","4.0","2.0","8.0","0.1111111111111111","0.05555555555555555","5.0","1.0","5.0","0.1388888888888889","0.027777777777777776","5.0","1.0","5.0","0.1388888888888889","0.027777777777777776","3.0","6.0","18.0","0.08333333333333333","0.16666666666666666","4.0","2.0","8.0","0.1111111111111111","0.05555555555555555","15.0","2.0","30.0","0.4166666666666667","0.05555555555555555","6.0","2.0","12.0","0.16666666666666666","0.05555555555555555","5.0","3.0","15.0","0.1388888888888889","0.08333333333333333","7.0","1.0","7.0","0.19444444444444445","0.027777777777777776","2.0","0.0","0.0","0.05555555555555555","0.0","1.0","33.0","33.0","0.027777777777777776","0.9166666666666666","1.0","15.0","15.0","0.027777777777777776","0.4166666666666667","1.0","31.0","31.0","0.027777777777777776","0.8611111111111112","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","1.0","1.0","1.0","0.027777777777777776","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","7.0","1.0","7.0","0.19444444444444445","0.027777777777777776","4.0","3.0","12.0","0.1111111111111111","0.08333333333333333","2.0","4.0","8.0","0.05555555555555555","0.1111111111111111","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","7.0","1.0","7.0","0.19444444444444445","0.027777777777777776","3.0","4.0","12.0","0.08333333333333333","0.1111111111111111","2.0","4.0","8.0","0.05555555555555555","0.1111111111111111","4.0","1.0","4.0","0.1111111111111111","0.027777777777777776","6.0","3.0","18.0","0.16666666666666666","0.08333333333333333","5.0","3.0","15.0","0.1388888888888889","0.08333333333333333","3.0","2.0","6.0","0.08333333333333333","0.05555555555555555","7.0","2.0","14.0","0.19444444444444445","0.05555555555555555","7.0","3.0","21.0","0.19444444444444445","0.08333333333333333","4.0","4.0","16.0","0.1111111111111111","0.1111111111111111","5.0","2.0","10.0","0.1388888888888889","0.05555555555555555","4.0","3.0","12.0","0.1111111111111111","0.08333333333333333","4.0","2.0","8.0","0.1111111111111111","0.05555555555555555","5.0","1.0","5.0","0.1388888888888889","0.027777777777777776","5.0","1.0","5.0","0.1388888888888889","0.027777777777777776","3.0","6.0","18.0","0.08333333333333333","0.16666666666666666","4.0","2.0","8.0","0.1111111111111111","0.05555555555555555","15.0","2.0","30.0","0.4166666666666667","0.05555555555555555","6.0","2.0","12.0","0.16666666666666666","0.05555555555555555","5.0","3.0","15.0","0.1388888888888889","0.08333333333333333","7.0","1.0","7.0","0.19444444444444445","0.027777777777777776","2.0","0.0","0.0","0.05555555555555555","0.0","1.0","33.0","33.0","0.027777777777777776","0.9166666666666666","1.0","15.0","15.0","0.027777777777777776","0.4166666666666667","1.0","31.0","31.0","0.027777777777777776","0.8611111111111112","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","3.0","1.0","3.0","0.08333333333333333","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","1.0","1.0","1.0","0.027777777777777776","0.027777777777777776","2.0","1.0","2.0","0.05555555555555555","0.027777777777777776","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","7.0","1.0","7.0","0.1891891891891892","0.02702702702702703","4.0","3.0","12.0","0.10810810810810811","0.08108108108108109","2.0","4.0","8.0","0.05405405405405406","0.10810810810810811","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","7.0","1.0","7.0","0.1891891891891892","0.02702702702702703","3.0","4.0","12.0","0.08108108108108109","0.10810810810810811","2.0","4.0","8.0","0.05405405405405406","0.10810810810810811","4.0","1.0","4.0","0.10810810810810811","0.02702702702702703","6.0","3.0","18.0","0.16216216216216217","0.08108108108108109","5.0","3.0","15.0","0.13513513513513514","0.08108108108108109","3.0","2.0","6.0","0.08108108108108109","0.05405405405405406","7.0","2.0","14.0","0.1891891891891892","0.05405405405405406","7.0","3.0","21.0","0.1891891891891892","0.08108108108108109","4.0","4.0","16.0","0.10810810810810811","0.10810810810810811","5.0","2.0","10.0","0.13513513513513514","0.05405405405405406","4.0","3.0","12.0","0.10810810810810811","0.08108108108108109","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","5.0","1.0","5.0","0.13513513513513514","0.02702702702702703","3.0","6.0","18.0","0.08108108108108109","0.16216216216216217","4.0","2.0","8.0","0.10810810810810811","0.05405405405405406","16.0","2.0","32.0","0.43243243243243246","0.05405405405405406","6.0","2.0","12.0","0.16216216216216217","0.05405405405405406","5.0","3.0","15.0","0.13513513513513514","0.08108108108108109","7.0","1.0","7.0","0.1891891891891892","0.02702702702702703","2.0","0.0","0.0","0.05405405405405406","0.0","1.0","34.0","34.0","0.02702702702702703","0.918918918918919","1.0","16.0","16.0","0.02702702702702703","0.43243243243243246","1.0","31.0","31.0","0.02702702702702703","0.8378378378378378","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","3.0","1.0","3.0","0.08108108108108109","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","1.0","1.0","1.0","0.02702702702702703","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","2.0","1.0","2.0","0.05405405405405406","0.02702702702702703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","7.0","1.0","7.0","0.18421052631578946","0.02631578947368421","4.0","3.0","12.0","0.10526315789473684","0.07894736842105263","2.0","4.0","8.0","0.05263157894736842","0.10526315789473684","3.0","1.0","3.0","0.07894736842105263","0.02631578947368421","7.0","1.0","7.0","0.18421052631578946","0.02631578947368421","3.0","4.0","12.0","0.07894736842105263","0.10526315789473684","2.0","4.0","8.0","0.05263157894736842","0.10526315789473684","4.0","1.0","4.0","0.10526315789473684","0.02631578947368421","6.0","3.0","18.0","0.15789473684210525","0.07894736842105263","5.0","3.0","15.0","0.13157894736842105","0.07894736842105263","3.0","2.0","6.0","0.07894736842105263","0.05263157894736842","7.0","2.0","14.0","0.18421052631578946","0.05263157894736842","7.0","3.0","21.0","0.18421052631578946","0.07894736842105263","4.0","4.0","16.0","0.10526315789473684","0.10526315789473684","5.0","2.0","10.0","0.13157894736842105","0.05263157894736842","4.0","3.0","12.0","0.10526315789473684","0.07894736842105263","4.0","2.0","8.0","0.10526315789473684","0.05263157894736842","5.0","1.0","5.0","0.13157894736842105","0.02631578947368421","5.0","1.0","5.0","0.13157894736842105","0.02631578947368421","3.0","6.0","18.0","0.07894736842105263","0.15789473684210525","4.0","2.0","8.0","0.10526315789473684","0.05263157894736842","17.0","2.0","34.0","0.4473684210526316","0.05263157894736842","6.0","2.0","12.0","0.15789473684210525","0.05263157894736842","5.0","3.0","15.0","0.13157894736842105","0.07894736842105263","7.0","1.0","7.0","0.18421052631578946","0.02631578947368421","2.0","0.0","0.0","0.05263157894736842","0.0","1.0","35.0","35.0","0.02631578947368421","0.9210526315789473","1.0","17.0","17.0","0.02631578947368421","0.4473684210526316","1.0","32.0","32.0","0.02631578947368421","0.8421052631578947","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","3.0","1.0","3.0","0.07894736842105263","0.02631578947368421","3.0","1.0","3.0","0.07894736842105263","0.02631578947368421","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","1.0","1.0","1.0","0.02631578947368421","0.02631578947368421","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","2.0","1.0","2.0","0.05263157894736842","0.02631578947368421","3.0","1.0","3.0","0.07894736842105263","0.02631578947368421","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"8","7.0","1.0","7.0","0.1794871794871795","0.02564102564102564","4.0","3.0","12.0","0.10256410256410256","0.07692307692307693","2.0","4.0","8.0","0.05128205128205128","0.10256410256410256","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","7.0","1.0","7.0","0.1794871794871795","0.02564102564102564","3.0","4.0","12.0","0.07692307692307693","0.10256410256410256","2.0","4.0","8.0","0.05128205128205128","0.10256410256410256","4.0","1.0","4.0","0.10256410256410256","0.02564102564102564","6.0","3.0","18.0","0.15384615384615385","0.07692307692307693","5.0","3.0","15.0","0.1282051282051282","0.07692307692307693","3.0","2.0","6.0","0.07692307692307693","0.05128205128205128","7.0","2.0","14.0","0.1794871794871795","0.05128205128205128","7.0","3.0","21.0","0.1794871794871795","0.07692307692307693","4.0","4.0","16.0","0.10256410256410256","0.10256410256410256","5.0","2.0","10.0","0.1282051282051282","0.05128205128205128","4.0","3.0","12.0","0.10256410256410256","0.07692307692307693","4.0","2.0","8.0","0.10256410256410256","0.05128205128205128","5.0","1.0","5.0","0.1282051282051282","0.02564102564102564","5.0","1.0","5.0","0.1282051282051282","0.02564102564102564","3.0","6.0","18.0","0.07692307692307693","0.15384615384615385","4.0","2.0","8.0","0.10256410256410256","0.05128205128205128","18.0","2.0","36.0","0.46153846153846156","0.05128205128205128","6.0","2.0","12.0","0.15384615384615385","0.05128205128205128","5.0","3.0","15.0","0.1282051282051282","0.07692307692307693","7.0","1.0","7.0","0.1794871794871795","0.02564102564102564","2.0","0.0","0.0","0.05128205128205128","0.0","1.0","36.0","36.0","0.02564102564102564","0.9230769230769231","1.0","17.0","17.0","0.02564102564102564","0.4358974358974359","1.0","33.0","33.0","0.02564102564102564","0.8461538461538461","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","1.0","1.0","1.0","0.02564102564102564","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","3.0","1.0","3.0","0.07692307692307693","0.02564102564102564","2.0","1.0","2.0","0.05128205128205128","0.02564102564102564","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"9","7.0","1.0","7.0","0.175","0.025","4.0","3.0","12.0","0.1","0.075","2.0","4.0","8.0","0.05","0.1","3.0","1.0","3.0","0.075","0.025","7.0","1.0","7.0","0.175","0.025","3.0","4.0","12.0","0.075","0.1","2.0","4.0","8.0","0.05","0.1","4.0","1.0","4.0","0.1","0.025","6.0","3.0","18.0","0.15","0.075","5.0","3.0","15.0","0.125","0.075","3.0","2.0","6.0","0.075","0.05","7.0","2.0","14.0","0.175","0.05","7.0","3.0","21.0","0.175","0.075","4.0","4.0","16.0","0.1","0.1","5.0","2.0","10.0","0.125","0.05","4.0","3.0","12.0","0.1","0.075","4.0","2.0","8.0","0.1","0.05","5.0","1.0","5.0","0.125","0.025","5.0","1.0","5.0","0.125","0.025","3.0","6.0","18.0","0.075","0.15","4.0","2.0","8.0","0.1","0.05","19.0","2.0","38.0","0.475","0.05","6.0","2.0","12.0","0.15","0.05","5.0","3.0","15.0","0.125","0.075","7.0","1.0","7.0","0.175","0.025","2.0","0.0","0.0","0.05","0.0","1.0","37.0","37.0","0.025","0.925","1.0","18.0","18.0","0.025","0.45","1.0","33.0","33.0","0.025","0.825","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","3.0","1.0","3.0","0.075","0.025","3.0","1.0","3.0","0.075","0.025","2.0","1.0","2.0","0.05","0.025","1.0","1.0","1.0","0.025","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","3.0","1.0","3.0","0.075","0.025","2.0","1.0","2.0","0.05","0.025","2.0","1.0","2.0","0.05","0.025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
