"release","SIY","SCF","ADCS"
"0","","0.06836055656382335","3.896551724137931"
"1","","0.06372289793759915","3.8870967741935485"
"2","","0.06372289793759915","3.8870967741935485"
"3","","0.06372289793759915","3.8870967741935485"
"4","","0.06057692307692308","3.876923076923077"
"5","","0.06057692307692308","3.876923076923077"
"6","","0.06057692307692308","3.876923076923077"
"7","","0.06057692307692308","3.876923076923077"
"8","","0.05794556628621598","3.8823529411764706"
"9","","0.05690537084398977","3.869565217391304"
"10","","0.05690537084398977","3.869565217391304"
"11","","0.05690537084398977","3.869565217391304"
"12","","0.05573440643863179","3.9014084507042255"
"13","","0.05516431924882629","3.9166666666666665"
"14","","0.05441400304414003","3.9178082191780823"
"15","","0.05441400304414003","3.9178082191780823"
"16","","0.05441400304414003","3.9178082191780823"
"17","","0.052792792792792795","3.9066666666666667"
"18","","0.052792792792792795","3.9066666666666667"
"19","","0.051929824561403506","3.8947368421052633"
"20","","0.050782550782550784","3.91025641025641"
