"release","SIY","SCF","ADCS"
"0","","0.2","1.8"
"1","","0.2","1.8"
"2","","0.2","1.8"
"3","","0.2","1.8"
"4","","0.2","1.8"
"5","","0.19090909090909092","1.9090909090909092"
"6","","0.19090909090909092","1.9090909090909092"
"7","","0.19090909090909092","1.9090909090909092"
"8","","0.19090909090909092","1.9090909090909092"
"9","","0.18181818181818182","2.0"
"10","","0.18181818181818182","2.0"
"11","","0.18181818181818182","2.0"
"12","","0.18181818181818182","2.0"
"13","","0.18181818181818182","2.0"
"14","","0.1794871794871795","2.1538461538461537"
"15","","0.1794871794871795","2.1538461538461537"
"16","","0.1794871794871795","2.1538461538461537"
"17","","0.16483516483516483","2.142857142857143"
"18","","0.16483516483516483","2.142857142857143"
"19","","0.16483516483516483","2.142857142857143"
"20","","0.15714285714285714","2.2"
