"release","SIY","SCF","ADCS"
"0","","0.0953996983408748","4.865384615384615"
"1","","0.09252539912917271","4.811320754716981"
"2","","0.09252539912917271","4.811320754716981"
"3","","0.09252539912917271","4.811320754716981"
"4","","0.09252539912917271","4.811320754716981"
"5","","0.09252539912917271","4.811320754716981"
"6","","0.09252539912917271","4.811320754716981"
"7","","0.09252539912917271","4.811320754716981"
"8","","0.09252539912917271","4.811320754716981"
"9","","0.09252539912917271","4.811320754716981"
"10","","0.09252539912917271","4.811320754716981"
"11","","0.09252539912917271","4.811320754716981"
"12","","0.09252539912917271","4.811320754716981"
"13","","0.09252539912917271","4.811320754716981"
"14","","0.09252539912917271","4.811320754716981"
"15","","0.09252539912917271","4.811320754716981"
"16","","0.09252539912917271","4.811320754716981"
"17","","0.09252539912917271","4.811320754716981"
"18","","0.09252539912917271","4.811320754716981"
"19","","0.09252539912917271","4.811320754716981"
"20","","0.09252539912917271","4.811320754716981"
