"release","SIY","SCF","ADCS"
"0","","0.06805807622504537","3.8793103448275863"
"1","","0.06805807622504537","3.8793103448275863"
"2","","0.05804195804195804","3.772727272727273"
"3","","0.05403726708074534","3.7285714285714286"
"4","","0.052230046948356805","3.7083333333333335"
"5","","0.04894736842105263","3.6710526315789473"
"6","","0.04894736842105263","3.6710526315789473"
"7","","0.04894736842105263","3.6710526315789473"
"8","","0.04673807205452775","3.6455696202531644"
"9","","0.04537037037037037","3.6296296296296298"
"10","","0.04537037037037037","3.6296296296296298"
"11","","0.044078754040552455","3.6144578313253013"
"12","","0.04170008019246191","3.586206896551724"
"13","","0.04170008019246191","3.586206896551724"
"14","","0.04170008019246191","3.586206896551724"
"15","","0.04170008019246191","3.586206896551724"
"16","","0.03809196980096088","3.5425531914893615"
"17","","0.03809196980096088","3.5425531914893615"
"18","","0.037171052631578945","3.53125"
"19","","0.03672680412371134","3.5257731958762886"
"20","","0.034266133637921185","3.495145631067961"
