"release","BA1-ADS","BA1-AIS","BA1-ACS","BA1-RCS","BA1-RIS","BA2-ADS","BA2-AIS","BA2-ACS","BA2-RCS","BA2-RIS","BA3-ADS","BA3-AIS","BA3-ACS","BA3-RCS","BA3-RIS","BA4-ADS","BA4-AIS","BA4-ACS","BA4-RCS","BA4-RIS","BA5-ADS","BA5-AIS","BA5-ACS","BA5-RCS","BA5-RIS","BA6-ADS","BA6-AIS","BA6-ACS","BA6-RCS","BA6-RIS","BA7-ADS","BA7-AIS","BA7-ACS","BA7-RCS","BA7-RIS","BA8-ADS","BA8-AIS","BA8-ACS","BA8-RCS","BA8-RIS","BA9-ADS","BA9-AIS","BA9-ACS","BA9-RCS","BA9-RIS","BA10-ADS","BA10-AIS","BA10-ACS","BA10-RCS","BA10-RIS","BA11-ADS","BA11-AIS","BA11-ACS","BA11-RCS","BA11-RIS","BA12-ADS","BA12-AIS","BA12-ACS","BA12-RCS","BA12-RIS","BA13-ADS","BA13-AIS","BA13-ACS","BA13-RCS","BA13-RIS","BA14-ADS","BA14-AIS","BA14-ACS","BA14-RCS","BA14-RIS","BA15-ADS","BA15-AIS","BA15-ACS","BA15-RCS","BA15-RIS","BA16-ADS","BA16-AIS","BA16-ACS","BA16-RCS","BA16-RIS","BA17-ADS","BA17-AIS","BA17-ACS","BA17-RCS","BA17-RIS","BA18-ADS","BA18-AIS","BA18-ACS","BA18-RCS","BA18-RIS","BA19-ADS","BA19-AIS","BA19-ACS","BA19-RCS","BA19-RIS","BA20-ADS","BA20-AIS","BA20-ACS","BA20-RCS","BA20-RIS","BA21-ADS","BA21-AIS","BA21-ACS","BA21-RCS","BA21-RIS","BA22-ADS","BA22-AIS","BA22-ACS","BA22-RCS","BA22-RIS","BA23-ADS","BA23-AIS","BA23-ACS","BA23-RCS","BA23-RIS","BA24-ADS","BA24-AIS","BA24-ACS","BA24-RCS","BA24-RIS","BA25-ADS","BA25-AIS","BA25-ACS","BA25-RCS","BA25-RIS","BA26-ADS","BA26-AIS","BA26-ACS","BA26-RCS","BA26-RIS","BA27-ADS","BA27-AIS","BA27-ACS","BA27-RCS","BA27-RIS","BA28-ADS","BA28-AIS","BA28-ACS","BA28-RCS","BA28-RIS","BA29-ADS","BA29-AIS","BA29-ACS","BA29-RCS","BA29-RIS","BA30-ADS","BA30-AIS","BA30-ACS","BA30-RCS","BA30-RIS","CPS1-ADS","CPS1-AIS","CPS1-ACS","CPS1-RCS","CPS1-RIS","CPS2-ADS","CPS2-AIS","CPS2-ACS","CPS2-RCS","CPS2-RIS","CPS3-ADS","CPS3-AIS","CPS3-ACS","CPS3-RCS","CPS3-RIS","GTW-ADS","GTW-AIS","GTW-ACS","GTW-RCS","GTW-RIS","REG-ADS","REG-AIS","REG-ACS","REG-RCS","REG-RIS","MSV1-ADS","MSV1-AIS","MSV1-ACS","MSV1-RCS","MSV1-RIS","MSV2-ADS","MSV2-AIS","MSV2-ACS","MSV2-RCS","MSV2-RIS","MSV3-ADS","MSV3-AIS","MSV3-ACS","MSV3-RCS","MSV3-RIS","MSV4-ADS","MSV4-AIS","MSV4-ACS","MSV4-RCS","MSV4-RIS","MSV5-ADS","MSV5-AIS","MSV5-ACS","MSV5-RCS","MSV5-RIS","MSV6-ADS","MSV6-AIS","MSV6-ACS","MSV6-RCS","MSV6-RIS","MSV7-ADS","MSV7-AIS","MSV7-ACS","MSV7-RCS","MSV7-RIS","MSV8-ADS","MSV8-AIS","MSV8-ACS","MSV8-RCS","MSV8-RIS","MSV9-ADS","MSV9-AIS","MSV9-ACS","MSV9-RCS","MSV9-RIS","MSV10-ADS","MSV10-AIS","MSV10-ACS","MSV10-RCS","MSV10-RIS","MSV11-ADS","MSV11-AIS","MSV11-ACS","MSV11-RCS","MSV11-RIS","MSV12-ADS","MSV12-AIS","MSV12-ACS","MSV12-RCS","MSV12-RIS","MSV13-ADS","MSV13-AIS","MSV13-ACS","MSV13-RCS","MSV13-RIS","MSV14-ADS","MSV14-AIS","MSV14-ACS","MSV14-RCS","MSV14-RIS","MSV15-ADS","MSV15-AIS","MSV15-ACS","MSV15-RCS","MSV15-RIS","MSV16-ADS","MSV16-AIS","MSV16-ACS","MSV16-RCS","MSV16-RIS","MSV17-ADS","MSV17-AIS","MSV17-ACS","MSV17-RCS","MSV17-RIS","MSV18-ADS","MSV18-AIS","MSV18-ACS","MSV18-RCS","MSV18-RIS","MSV19-ADS","MSV19-AIS","MSV19-ACS","MSV19-RCS","MSV19-RIS","MSV20-ADS","MSV20-AIS","MSV20-ACS","MSV20-RCS","MSV20-RIS","MSV21-ADS","MSV21-AIS","MSV21-ACS","MSV21-RCS","MSV21-RIS","MSV22-ADS","MSV22-AIS","MSV22-ACS","MSV22-RCS","MSV22-RIS","MSV23-ADS","MSV23-AIS","MSV23-ACS","MSV23-RCS","MSV23-RIS","MSV24-ADS","MSV24-AIS","MSV24-ACS","MSV24-RCS","MSV24-RIS","MSV25-ADS","MSV25-AIS","MSV25-ACS","MSV25-RCS","MSV25-RIS","MSV26-ADS","MSV26-AIS","MSV26-ACS","MSV26-RCS","MSV26-RIS"
"1","2.0","10.0","20.0","0.05714285714285714","0.2857142857142857","2.0","3.0","6.0","0.05714285714285714","0.08571428571428572","2.0","2.0","4.0","0.05714285714285714","0.05714285714285714","2.0","5.0","10.0","0.05714285714285714","0.14285714285714285","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","2.0","4.0","0.05714285714285714","0.05714285714285714","2.0","4.0","8.0","0.05714285714285714","0.11428571428571428","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","2.0","4.0","0.05714285714285714","0.05714285714285714","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","18.0","0.0","0.0","0.5142857142857142","0.0","0.0","33.0","0.0","0.0","0.9428571428571428","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2","2.0","10.0","20.0","0.05714285714285714","0.2857142857142857","2.0","3.0","6.0","0.05714285714285714","0.08571428571428572","2.0","2.0","4.0","0.05714285714285714","0.05714285714285714","2.0","5.0","10.0","0.05714285714285714","0.14285714285714285","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","2.0","4.0","0.05714285714285714","0.05714285714285714","2.0","4.0","8.0","0.05714285714285714","0.11428571428571428","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","2.0","4.0","0.05714285714285714","0.05714285714285714","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","2.0","1.0","2.0","0.05714285714285714","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","3.0","1.0","3.0","0.08571428571428572","0.02857142857142857","18.0","0.0","0.0","0.5142857142857142","0.0","0.0","33.0","0.0","0.0","0.9428571428571428","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3","9.0","10.0","90.0","0.21428571428571427","0.23809523809523808","2.0","3.0","6.0","0.047619047619047616","0.07142857142857142","2.0","2.0","4.0","0.047619047619047616","0.047619047619047616","2.0","5.0","10.0","0.047619047619047616","0.11904761904761904","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","2.0","4.0","0.047619047619047616","0.047619047619047616","2.0","4.0","8.0","0.047619047619047616","0.09523809523809523","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","2.0","4.0","0.047619047619047616","0.047619047619047616","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","2.0","1.0","2.0","0.047619047619047616","0.023809523809523808","3.0","1.0","3.0","0.07142857142857142","0.023809523809523808","3.0","1.0","3.0","0.07142857142857142","0.023809523809523808","3.0","1.0","3.0","0.07142857142857142","0.023809523809523808","18.0","0.0","0.0","0.42857142857142855","0.0","0.0","40.0","0.0","0.0","0.9523809523809523","1.0","1.0","1.0","0.023809523809523808","0.023809523809523808","1.0","1.0","1.0","0.023809523809523808","0.023809523809523808","1.0","1.0","1.0","0.023809523809523808","0.023809523809523808","1.0","1.0","1.0","0.023809523809523808","0.023809523809523808","1.0","1.0","1.0","0.023809523809523808","0.023809523809523808","1.0","1.0","1.0","0.023809523809523808","0.023809523809523808","1.0","1.0","1.0","0.023809523809523808","0.023809523809523808","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4","10.0","10.0","100.0","0.23255813953488372","0.23255813953488372","2.0","3.0","6.0","0.046511627906976744","0.06976744186046512","2.0","2.0","4.0","0.046511627906976744","0.046511627906976744","2.0","5.0","10.0","0.046511627906976744","0.11627906976744186","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","2.0","4.0","0.046511627906976744","0.046511627906976744","2.0","4.0","8.0","0.046511627906976744","0.09302325581395349","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","2.0","4.0","0.046511627906976744","0.046511627906976744","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","2.0","1.0","2.0","0.046511627906976744","0.023255813953488372","3.0","1.0","3.0","0.06976744186046512","0.023255813953488372","3.0","1.0","3.0","0.06976744186046512","0.023255813953488372","3.0","1.0","3.0","0.06976744186046512","0.023255813953488372","18.0","0.0","0.0","0.4186046511627907","0.0","0.0","41.0","0.0","0.0","0.9534883720930233","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","1.0","1.0","1.0","0.023255813953488372","0.023255813953488372","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","11.0","10.0","110.0","0.25","0.22727272727272727","2.0","3.0","6.0","0.045454545454545456","0.06818181818181818","2.0","2.0","4.0","0.045454545454545456","0.045454545454545456","2.0","5.0","10.0","0.045454545454545456","0.11363636363636363","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","2.0","4.0","0.045454545454545456","0.045454545454545456","2.0","4.0","8.0","0.045454545454545456","0.09090909090909091","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","2.0","4.0","0.045454545454545456","0.045454545454545456","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","2.0","1.0","2.0","0.045454545454545456","0.022727272727272728","3.0","1.0","3.0","0.06818181818181818","0.022727272727272728","3.0","1.0","3.0","0.06818181818181818","0.022727272727272728","3.0","1.0","3.0","0.06818181818181818","0.022727272727272728","18.0","0.0","0.0","0.4090909090909091","0.0","0.0","42.0","0.0","0.0","0.9545454545454546","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","1.0","1.0","1.0","0.022727272727272728","0.022727272727272728","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6","12.0","10.0","120.0","0.26666666666666666","0.2222222222222222","2.0","3.0","6.0","0.044444444444444446","0.06666666666666667","2.0","2.0","4.0","0.044444444444444446","0.044444444444444446","2.0","5.0","10.0","0.044444444444444446","0.1111111111111111","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","2.0","4.0","0.044444444444444446","0.044444444444444446","2.0","4.0","8.0","0.044444444444444446","0.08888888888888889","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","2.0","4.0","0.044444444444444446","0.044444444444444446","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","2.0","1.0","2.0","0.044444444444444446","0.022222222222222223","3.0","1.0","3.0","0.06666666666666667","0.022222222222222223","3.0","1.0","3.0","0.06666666666666667","0.022222222222222223","3.0","1.0","3.0","0.06666666666666667","0.022222222222222223","18.0","0.0","0.0","0.4","0.0","0.0","43.0","0.0","0.0","0.9555555555555556","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","1.0","1.0","1.0","0.022222222222222223","0.022222222222222223","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"7","13.0","10.0","130.0","0.2826086956521739","0.21739130434782608","2.0","3.0","6.0","0.043478260869565216","0.06521739130434782","2.0","2.0","4.0","0.043478260869565216","0.043478260869565216","2.0","5.0","10.0","0.043478260869565216","0.10869565217391304","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","2.0","4.0","0.043478260869565216","0.043478260869565216","2.0","4.0","8.0","0.043478260869565216","0.08695652173913043","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","2.0","4.0","0.043478260869565216","0.043478260869565216","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","2.0","1.0","2.0","0.043478260869565216","0.021739130434782608","3.0","1.0","3.0","0.06521739130434782","0.021739130434782608","3.0","1.0","3.0","0.06521739130434782","0.021739130434782608","3.0","1.0","3.0","0.06521739130434782","0.021739130434782608","18.0","0.0","0.0","0.391304347826087","0.0","0.0","44.0","0.0","0.0","0.9565217391304348","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","1.0","1.0","1.0","0.021739130434782608","0.021739130434782608","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
