"release","SIY","SCF","ADCS"
"0","","0.12019566736547868","6.37037037037037"
"1","","0.10520163646990065","6.101694915254237"
"2","","0.10520163646990065","6.101694915254237"
"3","","0.09783183500793231","5.967741935483871"
"4","","0.09783183500793231","5.967741935483871"
"5","","0.09575012800819252","5.936507936507937"
"6","","0.0879692446856626","5.8059701492537314"
"7","","0.0879692446856626","5.8059701492537314"
"8","","0.0824016563146998","5.685714285714286"
"9","","0.0824016563146998","5.685714285714286"
"10","","0.0824016563146998","5.685714285714286"
"11","","0.0824016563146998","5.685714285714286"
"12","","0.0824016563146998","5.685714285714286"
"13","","0.07922535211267606","5.625"
"14","","0.07194121667805878","5.467532467532467"
"15","","0.07059607059607059","5.435897435897436"
"16","","0.06835443037974684","5.4"
"17","","0.06728395061728396","5.382716049382716"
"18","","0.0662451068955134","5.365853658536586"
"19","","0.06508962679988246","5.337349397590361"
"20","","0.059244126659857","5.213483146067416"
