"release","SIY","SCF","ADCS"
"0","","0.1645021645021645","3.4545454545454546"
"1","","0.1645021645021645","3.4545454545454546"
"2","","0.1645021645021645","3.4545454545454546"
"3","","0.1645021645021645","3.4545454545454546"
"4","","0.1645021645021645","3.4545454545454546"
"5","","0.15612648221343872","3.4347826086956523"
"6","","0.15612648221343872","3.4347826086956523"
"7","","0.15612648221343872","3.4347826086956523"
"8","","0.15612648221343872","3.4347826086956523"
"9","","0.15612648221343872","3.4347826086956523"
"10","","0.15612648221343872","3.4347826086956523"
"11","","0.15612648221343872","3.4347826086956523"
"12","","0.15612648221343872","3.4347826086956523"
"13","","0.15612648221343872","3.4347826086956523"
"14","","0.15612648221343872","3.4347826086956523"
"15","","0.15612648221343872","3.4347826086956523"
"16","","0.15612648221343872","3.4347826086956523"
"17","","0.15612648221343872","3.4347826086956523"
"18","","0.15612648221343872","3.4347826086956523"
"19","","0.15612648221343872","3.4347826086956523"
"20","","0.15612648221343872","3.4347826086956523"
