"release","SIY","SCF","ADCS"
"0","","0.17320261437908496","2.9444444444444446"
"1","","0.17320261437908496","2.9444444444444446"
"2","","0.17320261437908496","2.9444444444444446"
"3","","0.17320261437908496","2.9444444444444446"
"4","","0.17320261437908496","2.9444444444444446"
"5","","0.16052631578947368","3.05"
"6","","0.15476190476190477","3.0952380952380953"
"7","","0.15476190476190477","3.0952380952380953"
"8","","0.15151515151515152","3.1818181818181817"
"9","","0.15151515151515152","3.1818181818181817"
"10","","0.14624505928853754","3.217391304347826"
"11","","0.14130434782608695","3.25"
"12","","0.14130434782608695","3.25"
"13","","0.14130434782608695","3.25"
"14","","0.135","3.24"
"15","","0.1282051282051282","3.3333333333333335"
"16","","0.1282051282051282","3.3333333333333335"
"17","","0.1282051282051282","3.3333333333333335"
"18","","0.12192118226600986","3.413793103448276"
"19","","0.12192118226600986","3.413793103448276"
"20","","0.11612903225806452","3.4838709677419355"
