"release","SIY","SCF","ADCS"
"0","","0.21153846153846154","2.5384615384615383"
"1","","0.21153846153846154","2.5384615384615383"
"2","","0.21153846153846154","2.5384615384615383"
"3","","0.21153846153846154","2.5384615384615383"
"4","","0.21153846153846154","2.5384615384615383"
"5","","0.21153846153846154","2.5384615384615383"
"6","","0.24242424242424243","2.6666666666666665"
"7","","0.24242424242424243","2.6666666666666665"
"8","","0.24242424242424243","2.6666666666666665"
"9","","0.24242424242424243","2.6666666666666665"
"10","","0.24242424242424243","2.6666666666666665"
"11","","0.23484848484848486","2.5833333333333335"
"12","","0.23484848484848486","2.5833333333333335"
"13","","0.23484848484848486","2.5833333333333335"
"14","","0.23484848484848486","2.5833333333333335"
"15","","0.23484848484848486","2.5833333333333335"
"16","","0.23076923076923078","2.769230769230769"
"17","","0.23076923076923078","2.769230769230769"
"18","","0.23076923076923078","2.769230769230769"
"19","","0.23076923076923078","2.769230769230769"
"20","","0.22527472527472528","2.9285714285714284"
