"release","SIY","SCF","ADCS"
"0","","0.25555555555555554","2.3"
"1","","0.25555555555555554","2.3"
"2","","0.25555555555555554","2.3"
"3","","0.25555555555555554","2.3"
"4","","0.25555555555555554","2.3"
"5","","0.23636363636363636","2.3636363636363638"
"6","","0.23636363636363636","2.3636363636363638"
"7","","0.23636363636363636","2.3636363636363638"
"8","","0.23636363636363636","2.3636363636363638"
"9","","0.23636363636363636","2.3636363636363638"
"10","","0.23636363636363636","2.3636363636363638"
"11","","0.2196969696969697","2.4166666666666665"
"12","","0.1987179487179487","2.3846153846153846"
"13","","0.1987179487179487","2.3846153846153846"
"14","","0.1987179487179487","2.3846153846153846"
"15","","0.1987179487179487","2.3846153846153846"
"16","","0.1987179487179487","2.3846153846153846"
"17","","0.18681318681318682","2.4285714285714284"
"18","","0.18681318681318682","2.4285714285714284"
"19","","0.1761904761904762","2.466666666666667"
"20","","0.1625","2.4375"
