"release","SIY","SCF","ADCS"
"0","","0.25","1.75"
"1","","0.25","1.75"
"2","","0.25","1.75"
"3","","0.25","1.75"
"4","","0.25","1.75"
"5","","0.25","1.75"
"6","","0.25","1.75"
"7","","0.25","1.75"
"8","","0.25","1.75"
"9","","0.2222222222222222","1.7777777777777777"
"10","","0.2222222222222222","1.7777777777777777"
"11","","0.2222222222222222","1.7777777777777777"
"12","","0.2222222222222222","1.7777777777777777"
"13","","0.2222222222222222","1.7777777777777777"
"14","","0.2222222222222222","1.7777777777777777"
"15","","0.2222222222222222","1.7777777777777777"
"16","","0.2222222222222222","1.7777777777777777"
"17","","0.2222222222222222","1.7777777777777777"
"18","","0.2222222222222222","1.7777777777777777"
"19","","0.2222222222222222","1.7777777777777777"
"20","","0.18181818181818182","1.8181818181818181"
