"release","SIY","SCF","ADCS"
"0","","0.16052631578947368","3.05"
"1","","0.16052631578947368","3.05"
"2","","0.16052631578947368","3.05"
"3","","0.16052631578947368","3.05"
"4","","0.16052631578947368","3.05"
"5","","0.16052631578947368","3.05"
"6","","0.15476190476190477","3.0952380952380953"
"7","","0.14935064935064934","3.1363636363636362"
"8","","0.14935064935064934","3.1363636363636362"
"9","","0.14130434782608695","3.25"
"10","","0.14130434782608695","3.25"
"11","","0.13666666666666666","3.28"
"12","","0.13666666666666666","3.28"
"13","","0.13666666666666666","3.28"
"14","","0.13666666666666666","3.28"
"15","","0.13384615384615384","3.3461538461538463"
"16","","0.13105413105413105","3.4074074074074074"
"17","","0.13105413105413105","3.4074074074074074"
"18","","0.13105413105413105","3.4074074074074074"
"19","","0.12698412698412698","3.4285714285714284"
"20","","0.11839080459770115","3.433333333333333"
