"release","SIY","SCF","ADCS"
"0","","0.16666666666666666","2.0"
"1","","0.16666666666666666","2.0"
"2","","0.16666666666666666","2.0"
"3","","0.16666666666666666","2.0"
"4","","0.15384615384615385","2.0"
"5","","0.15384615384615385","2.0"
"6","","0.15384615384615385","2.0"
"7","","0.15384615384615385","2.0"
"8","","0.15384615384615385","2.0"
"9","","0.15384615384615385","2.0"
"10","","0.13333333333333333","2.0"
"11","","0.125","2.0"
"12","","0.125","2.0"
"13","","0.125","2.0"
"14","","0.11764705882352941","2.0"
"15","","0.11764705882352941","2.0"
"16","","0.11764705882352941","2.0"
"17","","0.11764705882352941","2.0"
"18","","0.11764705882352941","2.0"
"19","","0.11764705882352941","2.0"
"20","","0.1","2.0"
