"release","SIY","SCF","ADCS"
"0","","0.17272727272727273","1.7272727272727273"
"1","","0.17272727272727273","1.7272727272727273"
"2","","0.17272727272727273","1.7272727272727273"
"3","","0.17272727272727273","1.7272727272727273"
"4","","0.17272727272727273","1.7272727272727273"
"5","","0.17272727272727273","1.7272727272727273"
"6","","0.1590909090909091","1.75"
"7","","0.1590909090909091","1.75"
"8","","0.1590909090909091","1.75"
"9","","0.1590909090909091","1.75"
"10","","0.1590909090909091","1.75"
"11","","0.1590909090909091","1.75"
"12","","0.1590909090909091","1.75"
"13","","0.1590909090909091","1.75"
"14","","0.1590909090909091","1.75"
"15","","0.1590909090909091","1.75"
"16","","0.14743589743589744","1.7692307692307692"
"17","","0.14743589743589744","1.7692307692307692"
"18","","0.13736263736263737","1.7857142857142858"
"19","","0.13736263736263737","1.7857142857142858"
"20","","0.12857142857142856","1.8"
