"release","SIY","SCF","ADCS"
"0","","0.13430851063829788","6.3125"
"1","","0.12653061224489795","6.2"
"2","","0.11611030478955008","6.037735849056604"
"3","","0.11285814116002796","5.981481481481482"
"4","","0.10649350649350649","5.857142857142857"
"5","","0.10338345864661654","5.7894736842105265"
"6","","0.10338345864661654","5.7894736842105265"
"7","","0.10338345864661654","5.7894736842105265"
"8","","0.09848042080654588","5.711864406779661"
"9","","0.09848042080654588","5.711864406779661"
"10","","0.09848042080654588","5.711864406779661"
"11","","0.09848042080654588","5.711864406779661"
"12","","0.09848042080654588","5.711864406779661"
"13","","0.09576271186440678","5.65"
"14","","0.08705357142857142","5.484375"
"15","","0.08705357142857142","5.484375"
"16","","0.08344988344988345","5.424242424242424"
"17","","0.08344988344988345","5.424242424242424"
"18","","0.08163726820443239","5.388059701492537"
"19","","0.08163726820443239","5.388059701492537"
"20","","0.07660455486542443","5.285714285714286"
