"release","SIY","SCF","ADCS"
"0","","0.1695906432748538","3.0526315789473686"
"1","","0.1695906432748538","3.0526315789473686"
"2","","0.1695906432748538","3.0526315789473686"
"3","","0.1695906432748538","3.0526315789473686"
"4","","0.1695906432748538","3.0526315789473686"
"5","","0.15526315789473685","2.95"
"6","","0.15526315789473685","2.95"
"7","","0.15526315789473685","2.95"
"8","","0.15526315789473685","2.95"
"9","","0.15526315789473685","2.95"
"10","","0.15526315789473685","2.95"
"11","","0.15526315789473685","2.95"
"12","","0.15526315789473685","2.95"
"13","","0.15526315789473685","2.95"
"14","","0.15526315789473685","2.95"
"15","","0.15526315789473685","2.95"
"16","","0.15526315789473685","2.95"
"17","","0.15526315789473685","2.95"
"18","","0.15526315789473685","2.95"
"19","","0.15526315789473685","2.95"
"20","","0.15526315789473685","2.95"
