"release","SIY","SCF","ADCS"
"0","","0.15217391304347827","3.5"
"1","","0.15217391304347827","3.5"
"2","","0.15217391304347827","3.5"
"3","","0.14333333333333334","3.44"
"4","","0.14333333333333334","3.44"
"5","","0.13692307692307693","3.423076923076923"
"6","","0.12433862433862433","3.357142857142857"
"7","","0.11945812807881774","3.3448275862068964"
"8","","0.11945812807881774","3.3448275862068964"
"9","","0.11945812807881774","3.3448275862068964"
"10","","0.110752688172043","3.3225806451612905"
"11","","0.10685483870967742","3.3125"
"12","","0.10685483870967742","3.3125"
"13","","0.10227272727272728","3.272727272727273"
"14","","0.09411764705882353","3.2"
"15","","0.09411764705882353","3.2"
"16","","0.09411764705882353","3.2"
"17","","0.09411764705882353","3.2"
"18","","0.09411764705882353","3.2"
"19","","0.09411764705882353","3.2"
"20","","0.07804878048780488","3.1219512195121952"
