"release","SIY","SCF","ADCS"
"0","","0.3055555555555556","2.4444444444444446"
"1","","0.3055555555555556","2.4444444444444446"
"2","","0.3055555555555556","2.4444444444444446"
"3","","0.3055555555555556","2.4444444444444446"
"4","","0.3055555555555556","2.4444444444444446"
"5","","0.3055555555555556","2.4444444444444446"
"6","","0.3055555555555556","2.4444444444444446"
"7","","0.25555555555555554","2.3"
"8","","0.25555555555555554","2.3"
"9","","0.25555555555555554","2.3"
"10","","0.25555555555555554","2.3"
"11","","0.25555555555555554","2.3"
"12","","0.21818181818181817","2.1818181818181817"
"13","","0.21818181818181817","2.1818181818181817"
"14","","0.21818181818181817","2.1818181818181817"
"15","","0.21818181818181817","2.1818181818181817"
"16","","0.21818181818181817","2.1818181818181817"
"17","","0.21818181818181817","2.1818181818181817"
"18","","0.21818181818181817","2.1818181818181817"
"19","","0.21818181818181817","2.1818181818181817"
"20","","0.21818181818181817","2.1818181818181817"
