"release","SIY","SCF","ADCS"
"0","","0.21794871794871795","2.6153846153846154"
"1","","0.21794871794871795","2.6153846153846154"
"2","","0.21794871794871795","2.6153846153846154"
"3","","0.21794871794871795","2.6153846153846154"
"4","","0.21794871794871795","2.6153846153846154"
"5","","0.21794871794871795","2.6153846153846154"
"6","","0.21794871794871795","2.6153846153846154"
"7","","0.21794871794871795","2.6153846153846154"
"8","","0.1978021978021978","2.5714285714285716"
"9","","0.1978021978021978","2.5714285714285716"
"10","","0.1978021978021978","2.5714285714285716"
"11","","0.1978021978021978","2.5714285714285716"
"12","","0.18095238095238095","2.533333333333333"
"13","","0.18095238095238095","2.533333333333333"
"14","","0.18095238095238095","2.533333333333333"
"15","","0.18095238095238095","2.533333333333333"
"16","","0.18095238095238095","2.533333333333333"
"17","","0.18095238095238095","2.533333333333333"
"18","","0.16666666666666666","2.5"
"19","","0.16666666666666666","2.5"
"20","","0.15808823529411764","2.5294117647058822"
