"release","SIY","SCF","ADCS"
"0","","0.22083333333333333","3.3125"
"1","","0.22083333333333333","3.3125"
"2","","0.22083333333333333","3.3125"
"3","","0.22083333333333333","3.3125"
"4","","0.22083333333333333","3.3125"
"5","","0.20588235294117646","3.2941176470588234"
"6","","0.20588235294117646","3.2941176470588234"
"7","","0.20588235294117646","3.2941176470588234"
"8","","0.19607843137254902","3.3333333333333335"
"9","","0.19607843137254902","3.3333333333333335"
"10","","0.18128654970760233","3.263157894736842"
"11","","0.18128654970760233","3.263157894736842"
"12","","0.18128654970760233","3.263157894736842"
"13","","0.18128654970760233","3.263157894736842"
"14","","0.1763157894736842","3.35"
"15","","0.1763157894736842","3.35"
"16","","0.16666666666666666","3.3333333333333335"
"17","","0.16666666666666666","3.3333333333333335"
"18","","0.16666666666666666","3.3333333333333335"
"19","","0.16666666666666666","3.3333333333333335"
"20","","0.15217391304347827","3.347826086956522"
