"release","SIY","SCF","ADCS"
"0","","0.19047619047619047","1.1428571428571428"
"1","","0.19047619047619047","1.1428571428571428"
"2","","0.19047619047619047","1.1428571428571428"
"3","","0.19047619047619047","1.1428571428571428"
"4","","0.19047619047619047","1.1428571428571428"
"5","","0.19047619047619047","1.1428571428571428"
"6","","0.19047619047619047","1.1428571428571428"
"7","","0.19047619047619047","1.1428571428571428"
"8","","0.19047619047619047","1.1428571428571428"
"9","","0.19047619047619047","1.1428571428571428"
"10","","0.17857142857142858","1.25"
"11","","0.17857142857142858","1.25"
"12","","0.17857142857142858","1.25"
"13","","0.17857142857142858","1.25"
"14","","0.17857142857142858","1.25"
"15","","0.16666666666666666","1.3333333333333333"
"16","","0.16666666666666666","1.3333333333333333"
"17","","0.16666666666666666","1.3333333333333333"
"18","","0.16666666666666666","1.3333333333333333"
"19","","0.16666666666666666","1.3333333333333333"
"20","","0.15555555555555556","1.4"
