"release","SIY","SCF","ADCS"
"0","","0.11857707509881422","2.608695652173913"
"1","","0.11857707509881422","2.608695652173913"
"2","","0.11857707509881422","2.608695652173913"
"3","","0.11857707509881422","2.608695652173913"
"4","","0.11413043478260869","2.625"
"5","","0.10833333333333334","2.6"
"6","","0.10307692307692308","2.576923076923077"
"7","","0.09971509971509972","2.5925925925925926"
"8","","0.09971509971509972","2.5925925925925926"
"9","","0.09656084656084656","2.607142857142857"
"10","","0.09236453201970443","2.586206896551724"
"11","","0.09236453201970443","2.586206896551724"
"12","","0.08850574712643679","2.566666666666667"
"13","","0.08850574712643679","2.566666666666667"
"14","","0.08850574712643679","2.566666666666667"
"15","","0.08850574712643679","2.566666666666667"
"16","","0.08850574712643679","2.566666666666667"
"17","","0.08049242424242424","2.5757575757575757"
"18","","0.07754010695187166","2.5588235294117645"
"19","","0.07754010695187166","2.5588235294117645"
"20","","0.06981981981981981","2.5135135135135136"
