"release","SIY","SCF","ADCS"
"0","","0.23333333333333334","2.1"
"1","","0.23333333333333334","2.1"
"2","","0.23333333333333334","2.1"
"3","","0.23333333333333334","2.1"
"4","","0.23333333333333334","2.1"
"5","","0.23333333333333334","2.1"
"6","","0.23333333333333334","2.1"
"7","","0.21818181818181817","2.1818181818181817"
"8","","0.21818181818181817","2.1818181818181817"
"9","","0.21818181818181817","2.1818181818181817"
"10","","0.21818181818181817","2.1818181818181817"
"11","","0.21818181818181817","2.1818181818181817"
"12","","0.21818181818181817","2.1818181818181817"
"13","","0.21818181818181817","2.1818181818181817"
"14","","0.21818181818181817","2.1818181818181817"
"15","","0.21212121212121213","2.3333333333333335"
"16","","0.1987179487179487","2.3846153846153846"
"17","","0.1987179487179487","2.3846153846153846"
"18","","0.1987179487179487","2.3846153846153846"
"19","","0.1987179487179487","2.3846153846153846"
"20","","0.18681318681318682","2.4285714285714284"
