"release","SIY","SCF","ADCS"
"0","","0.12166666666666667","2.92"
"1","","0.12166666666666667","2.92"
"2","","0.12166666666666667","2.92"
"3","","0.12166666666666667","2.92"
"4","","0.12166666666666667","2.92"
"5","","0.11538461538461539","2.8846153846153846"
"6","","0.11538461538461539","2.8846153846153846"
"7","","0.11538461538461539","2.8846153846153846"
"8","","0.11538461538461539","2.8846153846153846"
"9","","0.11538461538461539","2.8846153846153846"
"10","","0.11538461538461539","2.8846153846153846"
"11","","0.11538461538461539","2.8846153846153846"
"12","","0.11538461538461539","2.8846153846153846"
"13","","0.11538461538461539","2.8846153846153846"
"14","","0.11538461538461539","2.8846153846153846"
"15","","0.11538461538461539","2.8846153846153846"
"16","","0.11538461538461539","2.8846153846153846"
"17","","0.11538461538461539","2.8846153846153846"
"18","","0.11538461538461539","2.8846153846153846"
"19","","0.11538461538461539","2.8846153846153846"
"20","","0.11538461538461539","2.8846153846153846"
