"release","SIY","SCF","ADCS"
"0","","0.25757575757575757","2.8333333333333335"
"1","","0.25757575757575757","2.8333333333333335"
"2","","0.25757575757575757","2.8333333333333335"
"3","","0.25757575757575757","2.8333333333333335"
"4","","0.25757575757575757","2.8333333333333335"
"5","","0.22435897435897437","2.6923076923076925"
"6","","0.22435897435897437","2.6923076923076925"
"7","","0.22435897435897437","2.6923076923076925"
"8","","0.22435897435897437","2.6923076923076925"
"9","","0.22435897435897437","2.6923076923076925"
"10","","0.22435897435897437","2.6923076923076925"
"11","","0.22435897435897437","2.6923076923076925"
"12","","0.22435897435897437","2.6923076923076925"
"13","","0.22435897435897437","2.6923076923076925"
"14","","0.22435897435897437","2.6923076923076925"
"15","","0.22435897435897437","2.6923076923076925"
"16","","0.22435897435897437","2.6923076923076925"
"17","","0.22435897435897437","2.6923076923076925"
"18","","0.22435897435897437","2.6923076923076925"
"19","","0.22435897435897437","2.6923076923076925"
"20","","0.22435897435897437","2.6923076923076925"
