"release","SIY","SCF","ADCS"
"0","","0.10229885057471265","2.966666666666667"
"1","","0.09475806451612903","2.9375"
"2","","0.09475806451612903","2.9375"
"3","","0.0865546218487395","2.942857142857143"
"4","","0.08333333333333333","2.9166666666666665"
"5","","0.08333333333333333","2.9166666666666665"
"6","","0.07435897435897436","2.9"
"7","","0.07435897435897436","2.9"
"8","","0.07195121951219512","2.8780487804878048"
"9","","0.07195121951219512","2.8780487804878048"
"10","","0.07195121951219512","2.8780487804878048"
"11","","0.06712473572938689","2.8863636363636362"
"12","","0.06712473572938689","2.8863636363636362"
"13","","0.06565656565656566","2.888888888888889"
"14","","0.06565656565656566","2.888888888888889"
"15","","0.0642512077294686","2.891304347826087"
"16","","0.0642512077294686","2.891304347826087"
"17","","0.06205673758865248","2.9166666666666665"
"18","","0.06205673758865248","2.9166666666666665"
"19","","0.06205673758865248","2.9166666666666665"
"20","","0.058069381598793365","2.9615384615384617"
