"release","SIY","SCF","ADCS"
"0","","0.18181818181818182","1.8181818181818181"
"1","","0.18181818181818182","1.8181818181818181"
"2","","0.18181818181818182","1.8181818181818181"
"3","","0.18181818181818182","1.8181818181818181"
"4","","0.18181818181818182","1.8181818181818181"
"5","","0.18181818181818182","1.8181818181818181"
"6","","0.18181818181818182","1.8181818181818181"
"7","","0.16666666666666666","1.8333333333333333"
"8","","0.16666666666666666","1.8333333333333333"
"9","","0.16025641025641027","1.9230769230769231"
"10","","0.16025641025641027","1.9230769230769231"
"11","","0.16025641025641027","1.9230769230769231"
"12","","0.16025641025641027","1.9230769230769231"
"13","","0.16025641025641027","1.9230769230769231"
"14","","0.15384615384615385","2.0"
"15","","0.15384615384615385","2.0"
"16","","0.15384615384615385","2.0"
"17","","0.14761904761904762","2.066666666666667"
"18","","0.14761904761904762","2.066666666666667"
"19","","0.14761904761904762","2.066666666666667"
"20","","0.1375","2.0625"
